Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
43,30046,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
433,31038,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
437,31042,Africa - General Freight,019,2015-08-22,"R8,627.20",R803.72,374,No
44,30049,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
441,31046,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
45,30032,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
46,30035,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
47,30031,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
5,30028,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
57,30061,Africa - General Freight,019,2015-08-22,"R8,627.20",R803.72,374,Yes
58,30063,Africa - General Freight,019,2015-08-22,"R8,627.20",R803.72,374,No
59,30083,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
60,30090,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
8,30034,Africa - Copperbelt Fleet,010,2015-08-22,"R8,629.71",R983.78,373,No
