Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
"","","","",""
140252,408778,342589.00,342069.00,520.00
140255,408780,327955.00,327717.00,238.00
140250,408781,388280.00,387722.00,558.00
"","","","",""
140269,408838,437883.00,437883.00,0.00
"","","","",""
140270,408843,449251.00,449251.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
256,408879,292098.00,292094.00,4.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140263,408975,313127.00,313127.00,0.00
141006,408976,119192.00,119192.00,0.00
"","","","",""
140259,408978,281384.00,281384.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140261,408988,351991.00,351991.00,0.00
140265,408989,279222.00,279222.00,0.00
"","","","",""
140275,408999,284554.00,284554.00,0.00
"","","","",""
135003,409003,190246.00,190246.00,0.00
140260,409004,333719.00,333719.00,0.00
141001,409005,256005.00,256005.00,0.00
140265,409007,279293.00,279293.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,409056,446556.00,446558.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541015,409089,447374.00,447375.00,-1.00
541015,409090,447431.00,447433.00,-2.00
541015,409091,448152.00,448454.00,-302.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,409109,449873.00,450056.00,-183.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
141002,409220,275083.00,274761.00,322.00
"","","","",""
140252,409222,342913.00,342589.00,324.00
135004,409223,280711.00,280267.00,444.00
140256,409224,404076.00,403798.00,278.00
140254,409225,340420.00,340420.00,0.00
140255,409226,328361.00,327955.00,406.00
135001,409228,306873.00,306406.00,467.00
140252,409232,342913.00,342589.00,324.00
140254,409522,340580.00,340420.00,160.00
"","","","",""
"","","","",""
135001,409528,307026.00,306873.00,153.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140252,409540,343179.00,342913.00,266.00
541015,409577,450054.00,449874.00,180.00
541015,409578,450195.00,450195.00,0.00
"","","","",""
251,409674,297242.00,297247.00,-5.00
252,409679,307401.00,307396.00,5.00
"","","","",""
"","","","",""
141007,409693,129338.00,129338.00,0.00
"","","","",""
140261,409695,352329.00,352329.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
258,409713,279688.00,279672.00,16.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140275,409728,285039.00,285039.00,0.00
140272,409729,266503.00,266503.00,0.00
"","","","",""
"","","","",""
140274,409735,308663.00,203293.00,105370.00
"","","","",""
140260,409738,334449.00,334649.00,-200.00
"","","","",""
541015,409741,450852.00,450986.00,-134.00
"","","","",""
"","","","",""
"","","","",""
140265,409746,279579.00,279579.00,0.00
140261,409747,352664.00,352664.00,0.00
140275,409749,285162.00,285162.00,0.00
"","","","",""
140273,409751,317284.00,317284.00,0.00
140274,409752,308806.00,308806.00,0.00
"","","","",""
"","","","",""
140272,409757,266829.00,266829.00,0.00
541015,409758,451549.00,451550.00,-1.00
"","","","",""
541015,409761,452298.00,451550.00,748.00
541015,409763,452810.00,452812.00,-2.00
541015,409764,453050.00,452299.00,751.00
541015,409770,453276.00,453278.00,-2.00
541015,409771,453476.00,453051.00,425.00
541015,409772,453788.00,453789.00,-1.00
541015,409773,453845.00,453846.00,-1.00
541015,409774,453929.00,446209.00,7720.00
541015,409781,454446.00,454447.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,409794,456267.00,456351.00,-84.00
"","","","",""
"","","","",""
140278,409798,222857.00,222921.00,-64.00
"","","","",""
"","","","",""
140274,409812,308810.00,308500.00,310.00
"","","","",""
"","","","",""
140277,409854,293177.00,293177.00,0.00
140269,409855,438814.00,438814.00,0.00
"","","","",""
"","","","",""
140277,409860,293464.00,293464.00,0.00
140270,409863,449483.00,449442.00,41.00
140269,409864,438998.00,438997.00,1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
260,410046,297443.00,297451.00,-8.00
"","","","",""
140269,410052,439360.00,439360.00,0.00
"","","","",""
140277,410054,294013.00,294174.00,-161.00
"","","","",""
"","","","",""
"","","","",""
140270,410060,449912.00,449912.00,0.00
140277,410061,294174.00,294174.00,0.00
140267,410063,444969.00,444969.00,0.00
140278,410093,223612.00,223679.00,-67.00
"","","","",""
257,410323,278025.00,278030.00,-5.00
"","","","",""
MFR Demo 02,410465,45881.00,45883.00,-2.00
"","","","",""
"","","","",""
MFR Demo 02,410479,46657.00,46659.00,-2.00
"","","","",""
"","","","",""
MFR Demo 02,410492,47984.00,48112.00,-128.00
MFR Demo 02,410496,48110.00,47986.00,124.00
"","","","",""
135001,410579,307300.00,307026.00,274.00
140255,410581,328647.00,328477.00,170.00
"","","","",""
"","","","",""
140254,410587,341039.00,340860.00,179.00
"","","","",""
140250,410592,389812.00,389343.00,469.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
141002,410702,275479.00,275247.00,232.00
"","","","",""
135002,410704,242027.00,241622.00,405.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140270,410709,450390.00,450649.00,-259.00
140256,410710,404607.00,404138.00,469.00
"","","","",""
"","","","",""
140270,410720,450658.00,450947.00,-289.00
"","","","",""
140268,410723,444983.00,445170.00,-187.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140267,410742,445841.00,445841.00,0.00
"","","","",""
140277,410745,294855.00,294857.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140252,410752,344132.00,343949.00,183.00
"","","","",""
140250,410754,390105.00,389811.00,294.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140256,410761,405303.00,404600.00,703.00
140262,410762,300367.00,300094.00,273.00
140254,410763,341643.00,341194.00,449.00
541018,410764,30901.00,30903.00,-2.00
541018,410767,31378.00,31615.00,-237.00
"","","","",""
141009,410793,119109.00,118976.00,133.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
135002,410814,242684.00,242426.00,258.00
"","","","",""
"","","","",""
"","","","",""
140263,410824,313747.00,313747.00,0.00
"","","","",""
"","","","",""
140274,410827,308950.00,308950.00,0.00
140276,410828,289872.00,289872.00,0.00
"","","","",""
140260,410833,334923.00,335102.00,-179.00
"","","","",""
140265,410836,279771.00,279771.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140261,410860,352915.00,352915.00,0.00
140263,410864,314003.00,314003.00,0.00
"","","","",""
"","","","",""
"","","","",""
140272,410868,267210.00,267209.00,1.00
"","","","",""
141007,410871,129539.00,129539.00,0.00
140264,410875,295674.00,295674.00,0.00
140260,410876,335163.00,335163.00,0.00
140274,410877,309237.00,309237.00,0.00
"","","","",""
141001,410886,256338.00,256338.00,0.00
140273,410887,317660.00,317660.00,0.00
140258,410891,347618.00,347587.00,31.00
"","","","",""
140265,410905,280163.00,280163.00,0.00
"","","","",""
"","","","",""
140259,410913,282145.00,282145.00,0.00
"","","","",""
"","","","",""
140261,410916,353249.00,353249.00,0.00
140272,410917,267545.00,267620.00,-75.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140275,410924,285804.00,285804.00,0.00
"","","","",""
"","","","",""
"","","","",""
141001,410938,256461.00,256461.00,0.00
"","","","",""
"","","","",""
"","","","",""
140259,410952,282436.00,282436.00,0.00
140265,410953,280603.00,280603.00,0.00
140261,410954,353583.00,353583.00,0.00
"","","","",""
"","","","",""
"","","","",""
140260,410958,335917.00,335917.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140268,411130,445704.00,445704.00,0.00
140269,411132,441125.00,441125.00,0.00
"","","","",""
140270,411134,451528.00,451528.00,0.00
140267,411138,446339.00,446339.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140267,411150,446455.00,446456.00,-1.00
140264,411153,296620.00,296620.00,0.00
141001,411155,256864.00,256864.00,0.00
140275,411157,286167.00,286167.00,0.00
140275,411164,286278.00,286278.00,0.00
140265,411167,280755.00,280755.00,0.00
140272,411168,268066.00,268066.00,0.00
"","","","",""
541018,411176,31613.00,47971.00,-16358.00
"","","","",""
"","","","",""
135003,411182,191722.00,191722.00,0.00
141006,411183,119798.00,119798.00,0.00
140264,411184,296855.00,296855.00,0.00
140273,411185,318500.00,318500.00,0.00
"","","","",""
"","","","",""
140265,411189,280893.00,280893.00,0.00
140275,411191,286375.00,286375.00,0.00
"","","","",""
541018,411196,31990.00,48489.00,-16499.00
541018,411201,32724.00,33038.00,-314.00
140259,411204,282632.00,282632.00,0.00
140258,411205,348940.00,348940.00,0.00
541018,411206,33037.00,32722.00,315.00
"","","","",""
"","","","",""
"","","","",""
541018,411215,33515.00,33516.00,-1.00
"","","","",""
140275,411219,286553.00,286553.00,0.00
140265,411220,281085.00,281088.00,-3.00
"","","","",""
"","","","",""
256,411224,293769.00,293774.00,-5.00
"","","","",""
140259,411226,282705.00,282763.00,-58.00
541018,411238,34351.00,34353.00,-2.00
"","","","",""
541018,411245,34738.00,34739.00,-1.00
"","","","",""
"","","","",""
140266,411283,322110.00,321940.00,170.00
140278,411285,223913.00,224043.00,-130.00
"","","","",""
"","","","",""
"","","","",""
541018,411321,35286.00,35287.00,-1.00
"","","","",""
"","","","",""
541018,411330,35850.00,35287.00,563.00
541018,411643,36326.00,36328.00,-2.00
541018,411644,36646.00,36328.00,318.00
"","","","",""
"","","","",""
140273,411651,318786.00,318786.00,0.00
140274,411653,310393.00,310393.00,0.00
"","","","",""
"","","","",""
"","","","",""
541018,411657,37630.00,37247.00,383.00
140275,411658,286885.00,286885.00,0.00
140265,411659,281363.00,281363.00,0.00
140272,411660,268534.00,268534.00,0.00
541018,411661,38151.00,38153.00,-2.00
541018,411665,38380.00,37632.00,748.00
140263,411668,315032.00,315032.00,0.00
141007,411670,130264.00,130264.00,0.00
"","","","",""
"","","","",""
"","","","",""
541018,411692,38831.00,38833.00,-2.00
541018,411694,39602.00,39892.00,-290.00
"","","","",""
140274,411698,310813.00,310813.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,411704,40022.00,40024.00,-2.00
541018,411705,40081.00,40083.00,-2.00
"","","","",""
"","","","",""
140276,411711,292368.00,292441.00,-73.00
"","","","",""
140265,411714,281853.00,281852.00,1.00
"","","","",""
"","","","",""
"","","","",""
140269,411745,441408.00,441566.00,-158.00
140277,411746,296225.00,296224.00,1.00
140270,411748,451951.00,451951.00,0.00
"","","","",""
140269,411750,441566.00,441566.00,0.00
"","","","",""
"","","","",""
141006,411755,119920.00,119907.00,13.00
140270,411758,452138.00,452132.00,6.00
140276,411759,292370.00,292441.00,-71.00
140260,411760,337040.00,337088.00,-48.00
"","","","",""
140277,411764,296892.00,297227.00,-335.00
"","","","",""
141001,411768,257177.00,257177.00,0.00
"","","","",""
140272,411771,269010.00,269000.00,10.00
"","","","",""
140265,411778,281859.00,281923.00,-64.00
140258,411779,349225.00,349225.00,0.00
"","","","",""
140261,411782,354518.00,354846.00,-328.00
"","","","",""
140266,411801,323287.00,323287.00,0.00
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,411842,48703.00,48704.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140278,411849,225188.00,225252.00,-64.00
MFR Demo 02,411850,49998.00,50000.00,-2.00
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,411858,50622.00,50623.00,-1.00
"","","","",""
MFR Demo 02,411863,51325.00,51327.00,-2.00
"","","","",""
MFR Demo 02,411868,52384.00,51327.00,1057.00
"","","","",""
MFR Demo 02,411875,52847.00,52842.00,5.00
"","","","",""
"","","","",""
MFR Demo 02,411889,54319.00,54320.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,411901,56470.00,56472.00,-2.00
MFR Demo 02,411904,57438.00,57440.00,-2.00
"","","","",""
541003,411943,245143.00,245124.00,19.00
"","","","",""
541003,411948,245378.00,245323.00,55.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541003,411967,246195.00,246197.00,-2.00
"","","","",""
541003,411970,246344.00,246345.00,-1.00
541003,411974,246397.00,246345.00,52.00
"","","","",""
145006,412098,"",126762.00,-126762.00
"","","","",""
145002,412103,"",152579.00,-152579.00
145004,412104,"",137346.00,-137346.00
"","","","",""
"","","","",""
"","","","",""
140259,412129,283110.00,283200.00,-90.00
140255,412134,329951.00,329997.00,-46.00
141001,412135,257324.00,257327.00,-3.00
"","","","",""
"","","","",""
"","","","",""
141002,412142,276395.00,275828.00,567.00
"","","","",""
140253,412144,393105.00,392860.00,245.00
141008,412145,107066.00,106936.00,130.00
140264,412147,297737.00,297737.00,0.00
"","","","",""
140262,412149,300513.00,300367.00,146.00
140265,412151,282005.00,282005.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140254,412158,342272.00,341968.00,304.00
140255,412159,329997.00,329997.00,0.00
140252,412160,344650.00,344293.00,357.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140269,412171,441792.00,441974.00,-182.00
"","","","",""
140277,412174,297227.00,297413.00,-186.00
140270,412175,452487.00,452487.00,0.00
140269,412176,441977.00,441974.00,3.00
140250,412177,390558.00,390868.00,-310.00
140262,412178,302041.00,300980.00,1061.00
"","","","",""
"","","","",""
140277,412182,297413.00,297413.00,0.00
"","","","",""
140270,412185,452687.00,453086.00,-399.00
"","","","",""
141001,412187,257506.00,257506.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140252,412196,344805.00,344650.00,155.00
140272,412197,269292.00,269292.00,0.00
140257,412199,365626.00,365398.00,228.00
141010,412208,124155.00,124018.00,137.00
"","","","",""
141008,412210,107209.00,107066.00,143.00
"","","","",""
135004,412214,282864.00,282608.00,256.00
135004,412218,282864.00,282608.00,256.00
140255,412221,330257.00,329997.00,260.00
"","","","",""
"","","","",""
140266,412272,323788.00,323796.00,-8.00
545245,412297,"",171210.00,-171210.00
"","","","",""
"","","","",""
140275,412311,286886.00,286981.00,-95.00
140275,412312,287259.00,287258.00,1.00
"","","","",""
140275,412315,287637.00,287637.00,0.00
140262,412319,302041.00,300512.00,1529.00
140254,412320,342753.00,342753.00,0.00
"","","","",""
140256,412323,406084.00,405751.00,333.00
"","","","",""
"","","","",""
"","","","",""
140255,412334,330432.00,330256.00,176.00
"","","","",""
135002,412338,243351.00,243351.00,0.00
140250,412340,391364.00,391192.00,172.00
140254,412342,343542.00,343260.00,282.00
"","","","",""
"","","","",""
135004,412353,283254.00,283551.00,-297.00
"","","","",""
140255,412356,330747.00,330513.00,234.00
"","","","",""
"","","","",""
Demo,412359,154455.00,154457.00,-2.00
"","","","",""
135002,412362,243844.00,243490.00,354.00
"","","","",""
"","","","",""
140250,412366,391641.00,391516.00,125.00
140253,412367,393617.00,393329.00,288.00
"","","","",""
Demo,412369,154941.00,154942.00,-1.00
"","","","",""
"","","","",""
"","","","",""
140257,412374,366148.00,365886.00,262.00
135001,412375,309373.00,309251.00,122.00
135002,412376,244116.00,243490.00,626.00
135004,412378,283768.00,283769.00,-1.00
Demo,412379,155549.00,155551.00,-2.00
Demo,412381,155748.00,156267.00,-519.00
Demo,412382,156265.00,156336.00,-71.00
"","","","",""
"","","","",""
Demo,412386,157691.00,157692.00,-1.00
"","","","",""
"","","","",""
541003,412396,246946.00,246947.00,-1.00
"","","","",""
"","","","",""
"","","","",""
541003,412404,247326.00,247328.00,-2.00
"","","","",""
Demo,412408,158469.00,157956.00,513.00
541004,412417,498114.00,497914.00,200.00
541004,412418,498321.00,498322.00,-1.00
"","","","",""
541004,412421,499424.00,499068.00,356.00
541004,412423,499548.00,499550.00,-2.00
"","","","",""
541004,412425,499811.00,499426.00,385.00
"","","","",""
"","","","",""
"","","","",""
541004,412432,500952.00,500954.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541004,412437,502003.00,501703.00,300.00
"","","","",""
"","","","",""
541004,412441,502851.00,502852.00,-1.00
"","","","",""
"","","","",""
"","","","",""
140256,412543,407351.00,407349.00,2.00
141002,412544,277187.00,277186.00,1.00
"","","","",""
140257,412552,366434.00,366148.00,286.00
141008,412554,107574.00,107435.00,139.00
"","","","",""
135001,412556,309609.00,309373.00,236.00
"","","","",""
"","","","",""
135002,412559,244490.00,244116.00,374.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140258,412576,350192.00,350336.00,-144.00
140276,412578,293187.00,293187.00,0.00
141006,412579,120211.00,120211.00,0.00
"","","","",""
140261,412581,355098.00,355098.00,0.00
140259,412583,283684.00,283684.00,0.00
141001,412584,257767.00,257667.00,100.00
140272,412585,269358.00,269358.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
135003,412593,192783.00,192696.00,87.00
"","","","",""
140258,412601,350574.00,350574.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
255,412698,289241.00,289241.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140268,412734,448022.00,448022.00,0.00
"","","","",""
140267,412736,448172.00,448172.00,0.00
140262,412738,302635.00,302635.00,0.00
140278,412767,226564.00,226628.00,-64.00
"","","","",""
140254,412979,344493.00,344533.00,-40.00
140252,412984,346522.00,346234.00,288.00
135001,412985,309771.00,309609.00,162.00
"","","","",""
"","","","",""
140250,412989,392140.00,391893.00,247.00
135002,412991,244843.00,244490.00,353.00
"","","","",""
"","","","",""
"","","","",""
141002,412996,277741.00,277473.00,268.00
"","","","",""
"","","","",""
140250,413007,392355.00,392085.00,270.00
"","","","",""
"","","","",""
140263,413012,315752.00,315752.00,0.00
"","","","",""
"","","","",""
"","","","",""
141007,413016,130811.00,130811.00,0.00
"","","","",""
"","","","",""
140274,413019,311576.00,311576.00,0.00
140272,413020,269720.00,269720.00,0.00
"","","","",""
140258,413024,351011.00,351011.00,0.00
"","","","",""
"","","","",""
140265,413029,282877.00,282877.00,0.00
140264,413030,298841.00,298841.00,0.00
140259,413033,283961.00,283963.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140275,413040,288438.00,288436.00,2.00
140278,413050,227043.00,227107.00,-64.00
"","","","",""
"","","","",""
"","","","",""
140270,413072,453721.00,453721.00,0.00
140262,413073,302970.00,302970.00,0.00
"","","","",""
"","","","",""
541005,413118,490834.00,180479.00,310355.00
"","","","",""
258,413125,281862.00,281853.00,9.00
541005,413131,491555.00,180785.00,310770.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541005,413142,493333.00,183288.00,310045.00
541005,413145,493604.00,183288.00,310316.00
541005,413147,493891.00,183848.00,310043.00
541005,413148,494376.00,184510.00,309866.00
541005,413150,494676.00,184510.00,310166.00
541005,413151,494835.00,185273.00,309562.00
"","","","",""
541005,413153,495017.00,185112.00,309905.00
"","","","",""
"","","","",""
Demo,413161,158660.00,158652.00,8.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
Demo,413175,159387.00,159388.00,-1.00
Demo,413181,159511.00,159513.00,-2.00
Demo,413183,160066.00,160068.00,-2.00
"","","","",""
"","","","",""
541009,413194,548666.00,548667.00,-1.00
Demo,413199,160342.00,159513.00,829.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
Demo,413222,161063.00,161065.00,-2.00
541009,413224,549310.00,549312.00,-2.00
"","","","",""
"","","","",""
541009,413234,550096.00,550098.00,-2.00
541009,413240,550349.00,550351.00,-2.00
"","","","",""
"","","","",""
541009,413248,551249.00,551250.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541024,413261,472924.00,472926.00,-2.00
"","","","",""
"","","","",""
541024,413265,473641.00,473642.00,-1.00
"","","","",""
541024,413268,474390.00,473642.00,748.00
"","","","",""
541024,413273,474873.00,475100.00,-227.00
"","","","",""
541024,413278,475098.00,478493.00,-3395.00
"","","","",""
541024,413281,476061.00,475625.00,436.00
541024,413282,476281.00,476283.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541011,413287,454138.00,453821.00,317.00
"","","","",""
541009,413292,"",546305.00,-546305.00
541024,413293,477476.00,476804.00,672.00
541011,413294,454572.00,454574.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140265,413456,283088.00,283088.00,0.00
"","","","",""
140276,413460,293861.00,293861.00,0.00
"","","","",""
140275,413462,288575.00,288575.00,0.00
141007,413463,130945.00,130945.00,0.00
"","","","",""
140273,413465,320243.00,320243.00,0.00
140258,413466,351334.00,351334.00,0.00
140263,413467,316360.00,316366.00,-6.00
140261,413468,355768.00,355768.00,0.00
135003,413470,193613.00,193613.00,0.00
"","","","",""
140267,413485,448840.00,448840.00,0.00
"","","","",""
"","","","",""
140267,413488,448962.00,448962.00,0.00
"","","","",""
"","","","",""
140277,413491,298851.00,298851.00,0.00
"","","","",""
140269,413494,442631.00,443269.00,-638.00
140259,413496,284359.00,283963.00,396.00
"","","","",""
140264,413506,299443.00,299443.00,0.00
140265,413507,283409.00,283472.00,-63.00
140275,413508,288645.00,288645.00,0.00
140265,413511,283472.00,283472.00,0.00
140272,413512,269995.00,269995.00,0.00
"","","","",""
541024,413560,478218.00,478219.00,-1.00
541024,413562,478304.00,477478.00,826.00
541024,413567,478491.00,478493.00,-2.00
"","","","",""
541024,413570,479329.00,478493.00,836.00
541024,413574,479615.00,479616.00,-1.00
"","","","",""
541024,413580,479908.00,479331.00,577.00
"","","","",""
"","","","",""
"","","","",""
541024,413601,481116.00,480804.00,312.00
541024,413604,481506.00,481508.00,-2.00
541024,413610,481711.00,481773.00,-62.00
140266,413611,324775.00,324875.00,-100.00
541024,413616,481771.00,481118.00,653.00
541024,413619,482303.00,482575.00,-272.00
541024,413675,482573.00,481773.00,800.00
"","","","",""
541024,413677,482859.00,482860.00,-1.00
541024,413678,483134.00,482575.00,559.00
"","","","",""
"","","","",""
541024,413685,484202.00,484728.00,-526.00
541024,413689,484726.00,484728.00,-2.00
541024,413690,484933.00,484935.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541011,413713,455355.00,455066.00,289.00
541024,413714,485778.00,485780.00,-2.00
"","","","",""
541024,413719,486164.00,485780.00,384.00
541024,413722,486354.00,486356.00,-2.00
541011,413723,455557.00,455559.00,-2.00
541011,413724,455976.00,455559.00,417.00
541011,413726,456238.00,455559.00,679.00
541011,413731,456522.00,456526.00,-4.00
541011,413733,456644.00,456646.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,413742,40481.00,40083.00,398.00
"","","","",""
"","","","",""
"","","","",""
541018,413747,42135.00,41369.00,766.00
541018,413749,42651.00,42137.00,514.00
"","","","",""
541018,413752,43213.00,42910.00,303.00
541018,413753,43409.00,42910.00,499.00
541018,413755,43930.00,43931.00,-1.00
"","","","",""
541018,413758,44361.00,44210.00,151.00
541018,413760,44777.00,44210.00,567.00
541018,413761,45233.00,45234.00,-1.00
541018,413762,45546.00,44779.00,767.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140255,413864,331895.00,331553.00,342.00
"","","","",""
140254,413866,345116.00,344805.00,311.00
140256,413881,409724.00,408418.00,1306.00
"","","","",""
140255,413887,332113.00,331895.00,218.00
140250,413888,392866.00,392552.00,314.00
"","","","",""
"","","","",""
135002,413891,245647.00,245241.00,406.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140250,413900,393097.00,393097.00,0.00
"","","","",""
"","","","",""
"","","","",""
140256,414094,409724.00,408680.00,1044.00
"","","","",""
140257,414097,367856.00,367856.00,0.00
140254,414099,345750.00,345976.00,-226.00
"","","","",""
135004,414101,284790.00,284790.00,0.00
135002,414102,245951.00,245951.00,0.00
"","","","",""
145004,414108,1.00,140014.00,-140013.00
145006,414111,1.00,129497.00,-129496.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541015,414158,458030.00,474334.00,-16304.00
"","","","",""
541015,414164,458167.00,458169.00,-2.00
"","","","",""
541015,414167,458535.00,458252.00,283.00
541015,414170,458846.00,458252.00,594.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140266,414215,325236.00,325236.00,0.00
140275,414217,288787.00,288787.00,0.00
140259,414218,284520.00,284520.00,0.00
140272,414219,270163.00,270163.00,0.00
140261,414220,356106.00,356106.00,0.00
141007,414221,131134.00,131134.00,0.00
"","","","",""
"","","","",""
140273,414228,320559.00,320560.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140276,414241,294409.00,294409.00,0.00
140265,414242,283724.00,283724.00,0.00
140272,414244,270300.00,270300.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140274,414252,312191.00,312191.00,0.00
"","","","",""
140258,414254,351978.00,351978.00,0.00
"","","","",""
140263,414259,317116.00,317116.00,0.00
"","","","",""
"","","","",""
140275,414262,289340.00,289428.00,-88.00
"","","","",""
"","","","",""
140275,414266,289428.00,189509.00,99919.00
"","","","",""
140274,414268,313774.00,210604.00,103170.00
"","","","",""
"","","","",""
140272,414274,270871.00,270941.00,-70.00
"","","","",""
"","","","",""
140261,414278,356440.00,356785.00,-345.00
253,414280,308734.00,308727.00,7.00
"","","","",""
541015,414285,460544.00,460246.00,298.00
541015,414288,460805.00,460246.00,559.00
"","","","",""
541015,414292,461211.00,460806.00,405.00
"","","","",""
541015,414302,461668.00,461467.00,201.00
140273,414303,321127.00,321127.00,0.00
"","","","",""
"","","","",""
"","","","",""
140255,414365,332340.00,332339.00,1.00
140254,414366,345976.00,345750.00,226.00
140250,414367,394167.00,394165.00,2.00
"","","","",""
"","","","",""
140278,414395,228329.00,228393.00,-64.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140270,414406,454653.00,454653.00,0.00
"","","","",""
"","","","",""
140268,414409,449484.00,449484.00,0.00
140269,414415,443823.00,444187.00,-364.00
140270,414421,454946.00,454946.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140278,414667,229155.00,229219.00,-64.00
"","","","",""
141006,414671,120676.00,120676.00,0.00
"","","","",""
"","","","",""
141007,414674,131400.00,131400.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
140264,414685,300549.00,300549.00,0.00
135003,414687,194589.00,194589.00,0.00
140258,414690,352381.00,352381.00,0.00
"","","","",""
140272,414696,271275.00,271275.00,0.00
140265,414697,284496.00,284424.00,72.00
"","","","",""
140270,414726,455238.00,455362.00,-124.00
"","","","",""
140269,414728,444187.00,444187.00,0.00
"","","","",""
140267,414732,449771.00,449771.00,0.00
140269,414733,444414.00,444414.00,0.00
"","","","",""
"","","","",""
135004,414778,285247.00,285356.00,-109.00
135001,414782,311103.00,311214.00,-111.00
"","","","",""
"","","","",""
"","","","",""
135001,414787,311214.00,311214.00,0.00
135004,414791,285356.00,285356.00,0.00
"","","","",""
"","","","",""
"","","","",""
140252,414795,347228.00,347228.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
141007,415111,131523.00,131523.00,0.00
"","","","",""
"","","","",""
140265,415114,284604.00,284604.00,0.00
"","","","",""
135003,415120,194967.00,194967.00,0.00
141001,415123,259201.00,259201.00,0.00
140274,415124,314163.00,314163.00,0.00
"","","","",""
140266,415128,326585.00,213042.00,113543.00
"","","","",""
140273,415130,321708.00,226981.00,94727.00
140263,415132,317684.00,221000.00,96684.00
140265,415133,284861.00,284861.00,0.00
"","","","",""
140265,415142,284922.00,284922.00,0.00
"","","","",""
140264,415145,300912.00,301053.00,-141.00
"","","","",""
"","","","",""
