Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
244123,194252,DM9,2011-10-06 16:00:00,2011-10-07 07:00:00,2011-10-07 14:00:00,2011-10-10 12:31:00,15,71,47,6 October,Devon Bezuidenhout,Spar Group - Build It
244195,193573,DM1,2011-10-06 17:00:00,2011-10-06 15:00:00,2011-10-07 12:00:00,2011-10-07 10:20:00,-2,0,33,6 October,Shaun du Preez,Tastic Rice
244425,196111,100,2011-10-06 16:00:00,2011-10-06 17:25:00,2011-10-07 12:00:00,2011-10-07 16:00:00,1,4,6,6 October,Shaun du Preez,Tastic Rice
244426,193864,27,2011-10-06 15:00:00,2011-10-06 17:20:00,2011-10-07 10:00:00,2011-10-07 16:11:00,2,6,5,6 October,Shaun du Preez,Tastic Rice
244505,175407,226,2011-10-06 18:00:00,2011-10-06 13:45:00,2011-10-10 07:00:00,2011-10-10 09:30:00,-4,3,2,6 October,Jimmy Shezi,Saint-Gobain
244506,197708,6,2011-10-06 15:00:00,2011-10-07 07:03:00,2011-10-09 06:00:00,2011-10-09 06:00:00,16,0,1,6 October,Devon Bezuidenhout,Transport 2000
244310,198313,70,2011-10-06 16:00:00,2011-10-07 06:20:00,2011-10-07 14:00:00,2011-10-08 09:40:00,14,20,27,6 October,Devon Bezuidenhout,Sasko
243961,197334,98,2011-10-06 17:00:00,2011-10-07 06:25:00,2011-10-07 11:00:00,2011-10-07 08:30:00,13,-1,74,6 October,Devon Bezuidenhout,Monteagle Africa Limited
244499,192895,95,2011-10-06 15:00:00,2011-10-06 15:58:00,2011-10-13 12:00:00,2011-10-13 17:22:00,1,5,0,6 October,Zac Bolton,Kodav
244502,198226,85,2011-10-06 15:00:00,2011-10-06 15:00:00,2011-10-13 12:00:00,2011-10-13 17:00:00,0,5,0,6 October,Zac Bolton,Kodav
244508,193901,189,2011-10-06 16:00:00,2011-10-06 15:35:00,2011-10-07 08:00:00,2011-10-07 06:41:00,0,-1,1,6 October,Kershan Balakistan,Pannar Seeds
244514,181405,191,2011-10-06 17:00:00,2011-10-06 19:10:00,2011-10-07 12:00:00,2011-10-07 15:30:00,2,4,2,6 October,Kershan Balakistan,Pride Milling - Nigel
244516,205501,96,2011-10-06 13:00:00,2011-10-06 17:00:00,2011-10-13 11:00:00,2011-10-17 07:04:00,4,92,2,6 October,Jaap Saayman,Zambia Sugar
244517,191999,243,2011-10-06 17:00:00,2011-10-06 16:35:00,2011-10-07 11:00:00,2011-10-07 10:30:00,0,1,0,6 October,Devon Bezuidenhout,Paramount Mills
244518,194403,115,2011-10-06 15:00:00,2011-10-06 12:39:00,2011-10-07 10:00:00,2011-10-07 08:45:00,-2,-1,0,6 October,Devon Bezuidenhout,Premier Trunking - Isando
244519,193966,111,2011-10-06 16:00:00,2011-10-06 16:30:00,2011-10-07 08:00:00,2011-10-07 11:41:00,1,4,1,6 October,Devon Bezuidenhout,Premier Trunking - Isando
244520,A16997,166,2011-10-06 17:00:00,2011-10-06 18:25:00,2011-10-07 09:00:00,2011-10-07 08:20:00,1,1,1,6 October,Kenny Hiscock,Arcelor Mittal
244521,181398,262,2011-10-06 17:00:00,2011-10-06 17:27:00,2011-10-07 10:00:00,2011-10-07 13:23:00,0,3,1,6 October,Devon Bezuidenhout,Premier Trunking - Isando
244523,194743,DM7,2011-10-06 17:00:00,2011-10-06 16:16:00,2011-10-07 13:00:00,2011-10-07 14:28:00,1,1,1,6 October,Devon Bezuidenhout,Premier Trunking - Isando
244524,194956,16,2011-10-08 06:00:00,2011-10-08 23:04:00,2011-10-14 09:00:00,2011-10-17 06:08:00,17,69,38,6 October,Jaap Saayman,Zambia Sugar
244525,A17026,160,2011-10-06 17:00:00,2011-10-06 15:55:00,2011-10-07 09:00:00,2011-10-06 21:45:00,-1,-11,1,6 October,Kenny Hiscock,Arcelor Mittal
244528,A17031,156,2011-10-07 16:00:00,2011-10-07 17:30:00,2011-10-12 14:00:00,2011-10-15 16:00:00,2,74,22,6 October,Kenny Hiscock,Bulk Mining Explosives (BME)
244529,A17027,160,2011-10-07 17:00:00,2011-10-07 09:45:00,2011-10-08 09:00:00,2011-10-08 11:30:00,-7,3,23,6 October,Kenny Hiscock,Arcelor Mittal
244530,A17057,166,2011-10-07 17:00:00,2011-10-07 14:40:00,2011-10-08 09:00:00,2011-10-08 05:25:00,-2,-2,23,6 October,Kenny Hiscock,Arcelor Mittal
244535,A17065,163,2011-10-07 14:00:00,2011-10-07 15:35:00,2011-10-08 14:00:00,2011-10-08 15:15:00,2,1,20,6 October,Kenny Hiscock,Arcelor Mittal
244536,A17073,158,2011-10-07 14:00:00,2011-10-07 14:30:00,2011-10-08 14:00:00,2011-10-08 11:20:00,1,-1,20,6 October,Kenny Hiscock,Arcelor Mittal
244478,198340,214,2011-10-06 15:00:00,2011-10-06 21:31:00,2011-10-08 09:00:00,2011-10-08 10:30:00,7,2,4,6 October,Sandile Khumalo,Premier Trunking - Isando
244538,B20551,236,2011-10-06 18:00:00,2011-10-06 19:00:00,2011-10-07 09:00:00,2011-10-07 09:31:00,1,1,0,6 October,Andre Honsh-Raj,Buckman New
244537,196242,29,2011-10-06 17:30:00,2011-10-06 16:47:00,2011-10-08 12:00:00,2011-10-08 08:10:00,1,-2,1,6 October,Ronael Ramchunder,Paramount Mills
244561,A17014,164,2011-10-06 18:00:00,2011-10-06 17:25:00,2011-10-07 10:00:00,2011-10-07 06:30:00,1,-2,1,6 October,Kenny Hiscock,Arcelor Mittal
244562,A17015,164,2011-10-07 18:00:00,2011-10-07 17:35:00,2011-10-08 10:00:00,2011-10-08 09:00:00,0,-1,23,6 October,Kenny Hiscock,Arcelor Mittal
244563,A17053,162,2011-10-07 14:00:00,2011-10-09 07:40:00,2011-10-08 14:00:00,2011-10-10 06:00:00,42,40,19,6 October,Kenny Hiscock,Arcelor Mittal
244566,199647,179,2011-10-06 18:00:00,2011-10-06 19:04:00,2011-10-06 22:00:00,2011-10-06 22:42:00,1,1,0,6 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
244567,199649,181,2011-10-06 18:00:00,2011-10-06 18:48:00,2011-10-06 22:00:00,2011-10-06 22:18:00,1,0,0,6 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
244568,199651,184,2011-10-06 18:00:00,2011-10-06 18:23:00,2011-10-06 22:00:00,2011-10-06 20:15:00,0,0,0,6 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
244570,205719,170,2011-10-06 18:00:00,2011-10-06 18:50:00,2011-10-07 16:00:00,2011-10-07 15:30:00,1,1,2,6 October,Shaun du Preez,Premier Trunking - Isando
244571,198477,80,2011-10-06 18:00:00,2011-10-06 18:09:00,2011-10-07 16:00:00,2011-10-07 16:37:00,0,1,2,6 October,Shaun du Preez,Premier Trunking - Isando
244437,181388,185,2011-10-06 15:00:00,2011-10-06 17:00:00,2011-10-07 10:00:00,2011-10-06 21:00:00,2,-13,6,6 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
244572,199653,178,2011-10-06 21:00:00,2011-10-06 22:10:00,2011-10-07 02:00:00,2011-10-07 01:16:00,1,1,1,6 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
244573,199654,180,2011-10-07 01:00:00,2011-10-06 21:46:00,2011-10-07 04:00:00,2011-10-07 00:51:00,-3,-3,3,6 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
244574,199655,182,2011-10-07 01:00:00,2011-10-06 21:00:00,2011-10-07 05:00:00,2011-10-06 23:53:00,-4,-5,3,6 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
244575,199711,183,2011-10-06 18:00:00,2011-10-06 18:00:00,2011-10-06 23:00:00,2011-10-06 23:00:00,0,0,4,6 October,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
244577,199648,179,2011-10-07 01:00:00,2011-10-07 01:54:00,2011-10-07 07:00:00,2011-10-07 03:05:00,1,-2,2,6 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244577,199648,179,2011-10-07 01:00:00,2011-10-07 04:01:00,2011-10-07 07:00:00,2011-10-07 06:43:00,3,0,2,6 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244578,199650,181,2011-10-07 01:00:00,2011-10-07 01:27:00,2011-10-07 07:00:00,2011-10-07 03:05:00,0,-2,2,6 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244578,199650,181,2011-10-07 01:00:00,2011-10-07 04:01:00,2011-10-07 07:00:00,2011-10-07 06:20:00,3,1,2,6 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244579,195448,267,2011-10-07 08:00:00,2011-10-06 22:00:00,2011-10-14 08:00:00,2011-10-13 06:30:00,-10,-24,8,6 October,Lance Naude,Zambia Sugar
244580,197665,257,2011-10-07 08:00:00,2011-10-06 17:10:00,2011-10-14 08:00:00,2011-10-14 10:21:00,-13,2,6,7 October,Lance Naude,Zambia Sugar
244575,199711,183,2011-10-06 18:00:00,2011-10-07 03:00:00,2011-10-06 23:00:00,2011-10-07 07:11:00,9,8,4,7 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244581,199656,185,2011-10-07 01:00:00,2011-10-06 23:40:00,2011-10-07 04:00:00,2011-10-07 03:20:00,-1,1,3,7 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244582,199658,178,2011-10-07 06:00:00,2011-10-07 05:40:00,2011-10-07 10:00:00,2011-10-07 09:15:00,0,1,1,7 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244583,199660,180,2011-10-07 06:00:00,2011-10-07 05:50:00,2011-10-07 10:00:00,2011-10-07 09:42:00,0,0,1,7 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244584,199535,182,2011-10-07 06:00:00,2011-10-07 05:30:00,2011-10-07 10:00:00,2011-10-07 08:45:00,1,-1,1,7 October,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
244315,205660,185,2011-10-05 17:00:00,2011-10-07 06:00:00,2011-10-06 15:00:00,2011-10-07 08:10:00,37,17,4,7 October,Kershan Balakistan,Kempston Logistics (JHB)
244588,181385,196,2011-10-07 10:00:00,2011-10-07 11:00:00,2011-10-09 08:00:00,2011-10-09 07:48:00,1,0,2,7 October,Kershan Balakistan,Monteagle Africa Limited
244591,F11995,E40,2011-10-07 11:00:00,2011-10-07 09:34:00,2011-10-08 10:00:00,2011-10-08 11:45:00,-1,2,3,7 October,Cameron Singh,Engen
244592,F2973,E43,2011-10-07 11:00:00,2011-10-07 10:00:00,2011-10-08 10:00:00,2011-10-08 19:16:00,-1,9,3,7 October,Cameron Singh,Engen
244595,F10022,E46,2011-10-07 10:00:00,2011-10-07 12:30:00,2011-10-08 10:00:00,2011-10-08 11:45:00,3,2,2,7 October,Cameron Singh,Engen
244597,F10760,E48,2011-10-07 10:00:00,2011-10-07 12:28:00,2011-10-08 10:00:00,2011-10-08 16:28:00,2,6,0,7 October,Cameron Singh,Total SA
244598,F2988,E48,2011-10-09 07:00:00,2011-10-10 08:51:00,2011-10-10 08:00:00,2011-10-11 15:45:00,26,32,45,7 October,Cameron Singh,Total SA
244599,F10033,E50,2011-10-07 10:00:00,2011-10-07 10:25:00,2011-10-08 10:00:00,2011-10-08 16:35:00,0,7,0,7 October,Cameron Singh,Total SA
244600,F10034,E50,2011-10-09 10:00:00,2011-10-09 19:45:00,2011-10-10 10:00:00,2011-10-11 08:50:00,10,23,48,7 October,Cameron Singh,Total SA
244601,F2972,E47,2011-10-07 12:00:00,2011-10-07 12:17:00,2011-10-08 12:00:00,2011-10-08 21:14:00,0,9,2,7 October,Cameron Singh,Total SA
244602,F11400,E47,2011-10-09 10:00:00,2011-10-10 10:30:00,2011-10-10 10:00:00,2011-10-11 15:45:00,25,30,48,7 October,Cameron Singh,Total SA
244590,209322,197,2011-10-07 10:00:00,2011-10-07 11:30:00,2011-10-10 08:00:00,2011-10-10 05:54:00,2,-2,2,7 October,Kershan Balakistan,Epol Feeds - Pretoria West
244552,197469,231,2011-10-07 12:00:00,2011-10-07 13:25:00,2011-10-10 07:00:00,2011-10-08 15:00:00,1,-40,19,7 October,Devon Bezuidenhout,Kempston Logistics East London
244457,207751,171,2011-10-07 12:00:00,2011-10-07 11:45:00,2011-10-10 08:00:00,2011-10-10 10:20:00,0,2,25,7 October,Mario Dorlly,Monteagle Africa Limited
244135,185675,26,2011-10-06 17:00:00,2011-10-07 12:00:00,2011-10-07 17:00:00,2011-10-07 22:46:00,19,6,49,7 October,Devon Bezuidenhout,Omnia Fertiliser
244479,196234,56,2011-10-07 11:00:00,2011-10-07 09:00:00,2011-10-10 08:00:00,2011-10-10 09:30:00,-2,2,24,7 October,Mario Dorlly,Pannar Seeds
244409,196114,102,2011-10-07 10:00:00,2011-10-07 10:34:00,2011-10-07 14:00:00,2011-10-07 19:20:00,1,5,26,7 October,Mario Dorlly,Pannar Seeds
244610,199723,179,2011-10-07 09:30:00,2011-10-07 09:56:00,2011-10-07 12:00:00,2011-10-07 13:10:00,0,1,1,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244611,199633,181,2011-10-07 09:30:00,2011-10-07 09:04:00,2011-10-07 12:00:00,2011-10-07 12:00:00,0,0,0,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244612,199712,183,2011-10-07 09:30:00,2011-10-07 09:30:00,2011-10-07 12:00:00,2011-10-07 12:00:00,0,0,0,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244613,A17055,162,2011-10-07 08:00:00,2011-10-07 06:50:00,2011-10-07 16:00:00,2011-10-07 12:20:00,-1,-2,1,7 October,Kenny Hiscock,Arcelor Mittal
244618,193877,191,2011-10-07 18:00:00,2011-10-07 16:21:00,2011-10-10 07:00:00,2011-10-10 06:20:00,0,1,7,7 October,Kershan Balakistan,Barloworld Logistics  (Illovo)
244205,209293,233,2011-10-07 13:00:00,2011-10-07 13:45:00,2011-10-10 08:00:00,2011-10-08 12:26:00,1,-42,53,7 October,Mario Dorlly,Rohm & Haas
243612,195878,207,2011-10-07 12:00:00,2011-10-07 13:20:00,2011-10-14 10:00:00,2011-10-15 06:40:00,1,21,168,7 October,Jaap Saayman,Nutec SA PTY LTD
244190,198409,18,2011-10-07 10:00:00,2011-10-07 10:20:00,2011-10-10 08:00:00,2011-10-10 13:51:00,0,6,50,7 October,Melanie Wilson,Spar Group - Build It
244551,196177,30,2011-10-07 13:00:00,2011-10-07 12:40:00,2011-10-10 08:00:00,2011-10-10 13:20:00,0,5,20,7 October,Mario Dorlly,Kempston Logistics East London
244607,193740,240,2011-10-07 13:00:00,2011-10-07 13:02:00,2011-10-10 08:00:00,2011-10-10 06:05:00,0,0,4,7 October,Mario Dorlly,Kempston Logistics East London
244550,193561,224,2011-10-07 11:00:00,2011-10-07 11:00:00,2011-10-10 08:00:00,2011-10-09 17:30:00,0,-13,18,7 October,Devon Bezuidenhout,Kempston Logistics East London
244585,205514,241,2011-10-07 13:00:00,2011-10-07 15:00:00,2011-10-08 11:00:00,2011-10-08 12:00:00,2,1,4,7 October,Mario Dorlly,Sasko
244552,197469,231,2011-10-07 12:00:00,2011-10-09 17:15:00,2011-10-10 07:00:00,2011-10-10 08:25:00,53,1,19,7 October,Devon Bezuidenhout,Kempston Logistics East London
244615,206241,190,2011-10-07 10:00:00,2011-10-07 11:53:00,2011-10-10 08:00:00,2011-10-10 06:25:00,2,0,1,7 October,Jacques Maartens,Pride Milling - Nigel
244533,209356,128,2011-10-07 12:00:00,2011-10-07 11:30:00,2011-10-08 08:00:00,2011-10-07 23:30:00,1,-7,18,7 October,Devon Bezuidenhout,Monteagle Logistics LTD
244639,194509,195,2011-10-07 11:00:00,2011-10-07 10:12:00,2011-10-07 14:00:00,2011-10-07 13:56:00,1,0,1,7 October,Kershan Balakistan,Illovo Sugar (CHEP)
244534,197333,98,2011-10-07 14:00:00,2011-10-07 13:08:00,2011-10-08 08:00:00,2011-10-08 08:20:00,1,0,20,7 October,Devon Bezuidenhout,Monteagle Logistics LTD
244640,194510,195,2011-10-07 16:00:00,2011-10-07 16:00:00,2011-10-08 10:00:00,2011-10-08 08:00:00,0,-2,6,7 October,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
244586,188535,14,2011-10-07 13:00:00,2011-10-07 13:04:00,2011-10-10 08:00:00,2011-10-10 05:35:00,0,-2,4,7 October,Mario Dorlly,Sasko
244565,193588,42,2011-10-07 13:00:00,2011-10-07 12:17:00,2011-10-10 08:00:00,2011-10-10 07:28:00,1,1,18,7 October,Mario Dorlly,E & C Charcoal (PTY)LTD
244642,199623,186,2011-10-07 12:00:00,2011-10-07 10:32:00,2011-10-07 16:00:00,2011-10-07 12:35:00,-1,-3,2,7 October,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
244553,194246,111,2011-10-07 15:00:00,2011-10-07 17:16:00,2011-10-09 08:00:00,2011-10-08 08:00:00,2,-24,22,7 October,Mario Dorlly,E & C Charcoal (PTY)LTD
244643,199624,186,2011-10-07 18:00:00,2011-10-07 17:00:00,2011-10-08 10:00:00,2011-10-08 06:30:00,-1,-2,8,7 October,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
244587,205671,65,2011-10-07 13:00:00,2011-10-07 15:10:00,2011-10-10 08:00:00,2011-10-10 05:31:00,2,-2,4,7 October,Mario Dorlly,Sasko
244606,198329,234,2011-10-07 13:00:00,2011-10-07 13:00:00,2011-10-10 08:00:00,2011-10-10 06:30:00,0,0,4,7 October,Mario Dorlly,Barloworld Logistics (Cement)
244475,196621,69,2011-10-07 17:00:00,2011-10-07 18:05:00,2011-10-10 08:00:00,2011-10-10 06:00:00,1,-2,29,7 October,Mario Dorlly,Sasko
244646,205744,101,2011-10-07 15:00:00,2011-10-07 13:35:00,2011-10-10 08:00:00,2011-10-10 07:31:00,-1,0,5,7 October,Mario Dorlly,National Brands
244647,209325,230,2011-10-07 15:00:00,2011-10-07 15:30:00,2011-10-10 08:00:00,2011-10-10 07:20:00,1,1,5,7 October,Mario Dorlly,National Brands
244651,209393,266,2011-10-07 12:00:00,2011-10-07 10:12:00,2011-10-10 07:00:00,2011-10-07 15:11:00,0,-62,2,7 October,Kershan Balakistan,Barloworld Logistics  (Illovo)
244614,209439,222,2011-10-07 14:00:00,2011-10-07 14:30:00,2011-10-10 07:00:00,2011-10-07 18:20:00,1,-59,3,7 October,Devon Bezuidenhout,Pride Milling - Nigel
244616,196115,102,2011-10-07 16:00:00,2011-10-08 12:30:00,2011-10-10 07:00:00,2011-10-09 11:00:00,21,-20,5,7 October,Devon Bezuidenhout,Pride Milling - Nigel
244554,198283,150,2011-10-07 10:00:00,2011-10-06 18:45:00,2011-10-10 08:00:00,2011-10-07 16:55:00,-15,-63,17,7 October,Devon Bezuidenhout,Omnia Fertiliser
244641,205639,13,2011-10-07 15:00:00,2011-10-07 19:40:00,2011-10-10 08:00:00,2011-10-10 13:29:00,5,5,5,7 October,Mario Dorlly,Hulamin Extrusions
244648,191462,172,2011-10-07 13:00:00,2011-10-07 13:16:00,2011-10-08 08:00:00,2011-10-08 10:45:00,0,3,3,7 October,Mario Dorlly,Transport 2000
244316,196682,173,2011-10-07 15:00:00,2011-10-07 15:20:00,2011-10-10 08:00:00,2011-10-08 07:05:00,0,-47,50,7 October,Mario Dorlly,Sasko
244284,205638,242,2011-10-05 20:00:00,2011-10-07 17:00:00,2011-10-07 08:00:00,2011-10-10 04:22:00,45,68,9,7 October,Mario Dorlly,Ferro
244316,196682,102,2011-10-07 15:00:00,2011-10-09 13:00:00,2011-10-10 08:00:00,2011-10-10 11:00:00,46,3,50,7 October,Mario Dorlly,Sasko
244139,205749,20,2011-10-06 18:00:00,2011-10-07 15:00:00,2011-10-08 10:00:00,2011-10-10 06:00:00,21,44,50,7 October,Mario Dorlly,Omnia Fertiliser
244658,199739,122,2011-10-07 11:00:00,2011-10-07 13:25:00,2011-10-08 09:00:00,2011-10-08 09:00:00,2,0,0,7 October,Nontobeko Buthelezi,Pride Milling - Nigel
244540,194404,115,2011-10-07 12:00:00,2011-10-07 11:25:00,2011-10-10 08:00:00,2011-10-10 07:56:00,1,0,19,7 October,Devon Bezuidenhout,Tastic Rice
244317,197393,17,2011-10-07 12:00:00,2011-10-07 11:00:00,2011-10-10 08:00:00,2011-10-10 06:15:00,-1,0,47,7 October,Devon Bezuidenhout,Sasko
244605,194468,192,2011-10-07 18:00:00,2011-10-08 15:17:00,2011-10-10 08:00:00,2011-10-10 06:40:00,21,-1,9,7 October,Jacques Maartens,Barloworld Logistics (Cement)
244492,196926,22,2011-10-07 12:00:00,2011-10-07 13:00:00,2011-10-08 12:00:00,2011-10-10 05:00:00,1,41,23,7 October,Devon Bezuidenhout,Barloworld Logistics (Cement)
244493,198263,217,2011-10-07 13:00:00,2011-10-07 13:06:00,2011-10-08 12:00:00,2011-10-08 14:15:00,0,2,24,7 October,Devon Bezuidenhout,Barloworld Logistics (Cement)
244279,209367,79,2011-10-06 14:00:00,2011-10-09 12:05:00,2011-10-07 10:00:00,2011-10-10 07:00:00,70,69,27,7 October,Devon Bezuidenhout,Pannar Seeds
244659,199537,185,2011-10-07 12:00:00,2011-10-07 13:45:00,2011-10-07 15:00:00,2011-10-07 15:30:00,2,1,1,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244660,194458,187,2011-10-07 18:00:00,2011-10-07 13:56:00,2011-10-08 12:00:00,2011-10-08 08:27:00,-4,-2,5,7 October,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
244661,206026,193,2011-10-07 18:00:00,2011-10-07 17:15:00,2011-10-08 12:00:00,2011-10-08 09:07:00,1,-1,5,7 October,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
244532,196072,66,2011-10-07 15:00:00,2011-10-07 13:05:00,2011-10-08 10:00:00,2011-10-08 06:11:00,0,-2,21,7 October,Mario Dorlly,Monteagle Logistics LTD
244589,209428,227,2011-10-07 15:00:00,2011-10-07 12:15:00,2011-10-11 08:00:00,2011-10-11 06:50:00,-1,-1,7,7 October,Mario Dorlly,Monteagle Africa Limited
244663,F12028,E03,2011-10-07 16:00:00,2011-10-07 17:00:00,2011-10-08 12:00:00,2011-10-09 18:10:00,1,30,3,7 October,Cameron Singh,Engen
244664,F10029,E01,2011-10-07 16:00:00,2011-10-07 17:10:00,2011-10-08 16:00:00,2011-10-09 12:15:00,1,20,3,7 October,Cameron Singh,Engen
244504,193749,DM7,2011-10-07 17:00:00,2011-10-07 19:56:00,2011-10-10 08:00:00,2011-10-10 05:33:00,3,-2,27,7 October,Mario Dorlly,Rhino Matat Wholesalers
244553,194246,111,2011-10-07 15:00:00,2011-10-08 12:00:00,2011-10-09 08:00:00,2011-10-09 07:39:00,21,0,22,7 October,Devon Bezuidenhout,E & C Charcoal (PTY)LTD
244541,205587,19,2011-10-07 13:00:00,2011-10-07 12:25:00,2011-10-10 08:00:00,2011-10-10 07:00:00,1,-1,20,7 October,Mario Dorlly,Tastic Rice
244543,209479,229,2011-10-07 15:00:00,2011-10-07 13:10:00,2011-10-10 08:00:00,2011-10-08 11:00:00,0,-45,22,7 October,Mario Dorlly,Tastic Rice
244675,199659,178,2011-10-07 12:30:00,2011-10-07 12:33:00,2011-10-07 15:00:00,2011-10-07 15:00:00,0,0,1,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244675,199659,178,2011-10-07 12:30:00,2011-10-07 17:13:00,2011-10-07 15:00:00,2011-10-07 19:36:00,5,5,1,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244674,181393,123,2011-10-07 16:00:00,2011-10-07 16:00:00,2011-10-08 13:00:00,2011-10-08 19:30:00,0,7,4,7 October,Jacques Maartens,Quality Sugars(PTY)Ltd
244676,199661,180,2011-10-07 12:00:00,2011-10-07 13:35:00,2011-10-07 15:00:00,2011-10-07 15:20:00,2,0,0,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244676,199661,180,2011-10-07 12:00:00,2011-10-07 17:00:00,2011-10-07 15:00:00,2011-10-07 20:00:00,5,5,0,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244677,199536,182,2011-10-07 12:30:00,2011-10-07 11:15:00,2011-10-07 15:00:00,2011-10-07 16:00:00,-1,1,1,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244677,199536,182,2011-10-07 12:30:00,2011-10-07 16:30:00,2011-10-07 15:00:00,2011-10-07 18:44:00,4,4,1,7 October,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
244679,197707,263,2011-10-07 15:00:00,2011-10-07 13:32:00,2011-10-10 08:00:00,2011-10-08 12:23:00,-1,-42,3,7 October,Mario Dorlly,G&W Base & Industrial Minerals (Pty) Ltd
244460,197641,223,2011-10-07 13:00:00,2011-10-07 15:22:00,2011-10-10 08:00:00,2011-10-07 19:00:00,2,-61,26,7 October,Devon Bezuidenhout,Monteagle Africa Limited
244542,207991,103,2011-10-07 13:00:00,2011-10-07 13:15:00,2011-10-10 08:00:00,2011-10-08 08:00:00,0,-48,20,7 October,Devon Bezuidenhout,Tastic Rice
244340,197361,26,2011-10-07 15:00:00,2011-10-08 12:30:00,2011-10-10 08:00:00,2011-10-10 08:30:00,22,1,46,7 October,Mario Dorlly,Kempston Logistics Durban
244542,207991,103,2011-10-07 13:00:00,2011-10-09 13:00:00,2011-10-10 08:00:00,2011-10-10 06:05:00,48,0,20,7 October,Devon Bezuidenhout,Tastic Rice
244460,197641,223,2011-10-07 13:00:00,2011-10-08 20:12:00,2011-10-10 08:00:00,2011-10-10 07:50:00,31,0,26,7 October,Devon Bezuidenhout,Monteagle Africa Limited
244554,198283,150,2011-10-07 10:00:00,2011-10-09 12:00:00,2011-10-10 08:00:00,2011-10-10 08:30:00,50,1,17,7 October,Devon Bezuidenhout,Omnia Fertiliser
244681,196997,93,2011-10-07 14:00:00,2011-10-07 13:53:00,2011-10-14 12:00:00,2011-10-13 18:49:00,0,-17,0,7 October,Jaap Saayman,Tradewind Logistics
244671,193574,DM1,2011-10-07 14:00:00,2011-10-07 18:22:00,2011-10-07 18:00:00,2011-10-08 09:11:00,4,15,1,7 October,Mario Dorlly,Sasko
244672,193575,DM1,2011-10-07 20:00:00,2011-10-08 11:00:00,2011-10-10 08:00:00,2011-10-10 05:40:00,15,-2,7,7 October,Mario Dorlly,Sasko
244544,198476,80,2011-10-07 16:00:00,2011-10-08 05:40:00,2011-10-10 08:00:00,2011-10-08 12:00:00,14,-44,23,7 October,Mario Dorlly,Tastic Rice
244558,205720,170,2011-10-07 18:00:00,2011-10-07 20:46:00,2011-10-08 15:00:00,2011-10-09 09:00:00,3,18,25,7 October,Mario Dorlly,Omnia Fertiliser
244682,196192,218,2011-10-07 15:00:00,2011-10-07 14:10:00,2011-10-10 08:00:00,2011-10-10 06:00:00,1,-2,1,7 October,Devon Bezuidenhout,Premier Trunking - Isando
244627,205727,172,2011-10-08 16:00:00,2011-10-08 20:19:00,2011-10-09 17:00:00,2011-10-09 09:14:00,4,-6,30,7 October,Mario Dorlly,Omnia Fertiliser
244644,205569,212,2011-10-07 13:00:00,2011-10-07 13:30:00,2011-10-08 12:00:00,2011-10-10 06:30:00,1,43,3,7 October,Devon Bezuidenhout,Premier Trunking - Isando
244684,188784,63,2011-10-07 14:00:00,2011-10-07 11:56:00,2011-10-14 11:00:00,2011-10-11 15:05:00,-2,-66,0,7 October,Jaap Saayman,Tradewind Logistics
