Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444036,421499,136999.00,139724.00,-2725.00
444014,421514,117503.00,117503.00,0.00
444006,421516,115361.00,115361.00,0.00
"","","","",""
"","","","",""
BWS17,421687,"",345792.00,-345792.00
444010,421729,110188.00,110188.00,0.00
444014,421731,117560.00,117560.00,0.00
"","","","",""
"","","","",""
"","","","",""
444024,421785,101219.00,101219.00,0.00
444006,421790,115439.00,115439.00,0.00
"","","","",""
"","","","",""
"","","","",""
444022,421813,164590.00,168440.00,-3850.00
444024,421819,101328.00,101328.00,0.00
"","","","",""
"","","","",""
"","","","",""
444035,421853,31999.00,137523.00,-105524.00
BWC001,421870,385022.00,320916.00,64106.00
BWC002,421872,536677.00,512827.00,23850.00
"","","","",""
444018,422012,113598.00,113598.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444035,422047,32099.00,137729.00,-105630.00
"","","","",""
"","","","",""
"","","","",""
444040,422076,127358.00,132523.00,-5165.00
444020,422087,85648.00,85648.00,0.00
"","","","",""
"","","","",""
444036,422128,137236.00,141271.00,-4035.00
"","","","",""
"","","","",""
"","","","",""
444020,422239,85808.00,85808.00,0.00
"","","","",""
"","","","",""
"","","","",""
444010,422307,110667.00,110667.00,0.00
"","","","",""
"","","","",""
444017,422521,113825.00,113825.00,0.00
"","","","",""
"","","","",""
444006,422611,116017.00,116017.00,0.00
"","","","",""
444008,422617,175123.00,175123.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444019,422653,118998.00,118998.00,0.00
444035,422654,38099.00,138795.00,-100696.00
444040,422672,129500.00,133427.00,-3927.00
"","","","",""
444011,422688,176786.00,176786.00,0.00
"","","","",""
"","","","",""
444041,422811,132748.00,132748.00,0.00
"","","","",""
444027,422849,118324.00,137549.00,-19225.00
"","","","",""
444033,422875,422845.00,126129.00,296716.00
444043,422947,422947.00,137161.00,285786.00
"","","","",""
444011,422975,422975.00,177079.00,245896.00
"","","","",""
"","","","",""
444017,422979,114141.00,114141.00,0.00
BWS21,422987,190100.00,43143.00,146957.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444023,423157,159712.00,159336.00,376.00
"","","","",""
444029,423173,125412.00,118263.00,7149.00
444022,423203,170164.00,170164.00,0.00
444028,423206,21899.00,130182.00,-108283.00
"","","","",""
444008,423252,176064.00,176064.00,0.00
"","","","",""
"","","","",""
444037,423643,183899.00,140269.00,43630.00
444009,423656,171797.00,171795.00,2.00
444040,423667,132500.00,134242.00,-1742.00
"","","","",""
"","","","",""
"","","","",""
444029,423888,125989.00,134627.00,-8638.00
"","","","",""
444024,423934,102251.00,102251.00,0.00
444017,423937,114567.00,114567.00,0.00
"","","","",""
BWC001,424085,386351.00,320916.00,65435.00
BWC002,424086,537850.00,512827.00,25023.00
"","","","",""
444009,424148,172284.00,172284.00,0.00
"","","","",""
"","","","",""
444039,424157,133346.00,133285.00,61.00
"","","","",""
"","","","",""
444024,424174,102467.00,102467.00,0.00
"","","","",""
"","","","",""
BWS13,424185,467450.00,417225.00,50225.00
"","","","",""
444037,424391,184000.00,141092.00,42908.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWS15,424438,275908.00,272090.00,3818.00
444029,424494,129625.00,135104.00,-5479.00
"","","","",""
444014,424585,118865.00,118865.00,0.00
444019,424586,119611.00,119465.00,146.00
444010,424589,111428.00,111428.00,0.00
444017,424590,114812.00,114812.00,0.00
444025,424626,184349.00,189898.00,-5549.00
BWS19,424627,371887.00,318890.00,52997.00
"","","","",""
444039,424636,133723.00,133922.00,-199.00
"","","","",""
"","","","",""
"","","","",""
444024,424647,102576.00,102576.00,0.00
"","","","",""
444037,424672,184760.00,141379.00,43381.00
444014,424680,119054.00,119054.00,0.00
444024,424690,102655.00,102655.00,0.00
"","","","",""
444010,424716,111642.00,111642.00,0.00
"","","","",""
"","","","",""
444021,424746,174390.00,174390.00,0.00
444025,424747,184349.00,190266.00,-5917.00
"","","","",""
444034,424787,131423.00,142070.00,-10647.00
"","","","",""
444043,424795,423089.00,140239.00,282850.00
444041,424796,134134.00,134330.00,-196.00
444035,424839,140976.00,140976.00,0.00
444006,424845,116971.00,116970.00,1.00
"","","","",""
BWC001,424879,387202.00,320916.00,66286.00
444042,424886,126389.00,141099.00,-14710.00
444008,424893,177673.00,177673.00,0.00
BWB006,424898,355999.00,293928.00,62071.00
"","","","",""
444021,424904,174591.00,174559.00,32.00
444025,424907,184349.00,190769.00,-6420.00
"","","","",""
"","","","",""
444024,424933,102845.00,102845.00,0.00
"","","","",""
444031,424955,183090.00,190585.00,-7495.00
BWS21,424969,196100.00,43143.00,152957.00
"","","","",""
444036,424995,144005.00,143945.00,60.00
"","","","",""
BWB002,424998,1001233.00,980511.00,20722.00
BWS13,425001,468596.00,417225.00,51371.00
"","","","",""
444034,425015,134423.00,142070.00,-7647.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444037,425066,185004.00,142186.00,42818.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444036,425099,144379.00,144379.00,0.00
BWB004,425100,45690.00,641358.00,-595668.00
444028,425101,30899.00,131925.00,-101026.00
BWS14,425105,40899.00,163160.00,-122261.00
BWBT05,425107,257250.00,193460.00,63790.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444011,425115,179951.00,179951.00,0.00
444039,425119,135101.00,135101.00,0.00
444019,425128,120292.00,120292.00,0.00
"","","","",""
"","","","",""
444005,425274,113431.00,113431.00,0.00
444024,425501,103062.00,103062.00,0.00
"","","","",""
444010,425508,112226.00,112226.00,0.00
"","","","",""
"","","","",""
444009,425536,174064.00,174064.00,0.00
444034,425538,134999.00,142494.00,-7495.00
444043,425539,141188.00,141188.00,0.00
"","","","",""
BWB003,425550,764432.00,700081.00,64351.00
444011,425558,180323.00,180323.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444029,425604,131300.00,137015.00,-5715.00
"","","","",""
444024,425638,103187.00,103187.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444041,425749,135269.00,135492.00,-223.00
444040,425750,137094.00,137033.00,61.00
"","","","",""
"","","","",""
BWC001,425765,388112.00,320916.00,67196.00
444017,425770,115655.00,115655.00,0.00
"","","","",""
444034,425785,136999.00,142983.00,-5984.00
"","","","",""
BWB005,425821,372042.00,346531.00,25511.00
"","","","",""
"","","","",""
444024,426046,103268.00,103187.00,81.00
444005,426047,113863.00,113650.00,213.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
BWBT05,426265,257250.00,193460.00,63790.00
"","","","",""
BWB004,426326,"",641358.00,-641358.00
444041,426329,135566.00,135492.00,74.00
BWS24,426334,"",292105.00,-292105.00
444025,426343,187349.00,191049.00,-3700.00
444027,426408,"",120029.00,-120029.00
"","","","",""
444021,426520,"",175926.00,-175926.00
444043,426521,"",141554.00,-141554.00
444039,426524,"",135101.00,-135101.00
444024,426534,103458.00,103458.00,0.00
444036,426544,"",142983.00,-142983.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
444011,426568,"",180323.00,-180323.00
"","","","",""
444030,426576,"",136840.00,-136840.00
444017,426581,116032.00,116032.00,0.00
"","","","",""
