Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
E115,30166,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E116,30163,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E117,30162,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E145,30144,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E146,30145,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E147,30480,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E148,411,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E149,413,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E150,30482,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E151,30931,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E152,"",Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E153,9138,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E154,30932,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E155,9137,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E156,30933,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,No
E157,30934,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E161,30481,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E165,30621,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E166,30612,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,No
E167,30623,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,No
E168,30620,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,No
E169,30614,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,No
E170,30615,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,No
E171,30618,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E172,30613,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,No
E173,30611,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E174,30624,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,No
E175,30826,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E176,30619,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,No
E177,30616,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,No
E178,30622,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E179,30617,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E2,5527,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E21,1335,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E22,1337,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E23,1332,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E24,1334,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E25,1333,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E27,1336,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E28,1338,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E29,1359,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E3,5525,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E30,1381,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E31,1387,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E32,1383,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E33,1385,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E34,21013,Energy - NCP Cato,"",2015-08-25,"R6,597.15","R1,377.60",305,Yes
E35,21014,Energy - NCP Cato,"",2015-08-25,"R6,597.15","R1,377.60",305,Yes
E36,30001,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E37,30000,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E38,"",Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E4,5530,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,Yes
E44,1131,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
E47,1126,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
E49,1128,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
E54,1120,Energy - Buckman,204,2015-08-25,"R4,959.22","R1,064.58",310,Yes
E55,1246,Energy - Buckman,204,2015-08-25,"R5,741.42","R1,232.49",194,Yes
E57,1245,Energy - Buckman,204,2015-08-25,"R4,959.22","R1,064.58",310,No
E59,30003,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E64,1251,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E65,1252,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E66,1253,Energy - Total SA Bridging Fleet,"",2015-08-25,"R7,508.06","R2,080.20",403,Yes
E67,1254,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E68,1262,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E69,1263,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E70,1264,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E71,1265,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E72,1266,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E73,1267,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E74,1268,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E75,1269,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E76,1270,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,No
E77,1302,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E78,1301,Energy - Buckman,204,2015-08-25,"R4,959.22","R1,064.58",310,Yes
E79,5103,Energy - Easigas,203,2015-08-25,"R7,593.71",R929.39,371,Yes
E80,5102,Energy - Easigas,203,2015-08-25,"R7,593.71",R929.39,371,Yes
E81,1313,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E82,1314,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E83,1315,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E84,1316,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E85,1308,Energy - NCP Chlorine,206,2015-08-25,"R8,497.50","R1,774.42",500,Yes
E86,1307,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E87,1309,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E88,1310,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E89,1311,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E90,1312,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E91,1322,Energy - NCP Chlorine,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E92,1321,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E93,30004,Energy - Total Sishen Fleet,202,2015-08-25,"R7,895.16","R2,657.34",403,Yes
E94,30011,Energy - Easigas,203,2015-08-25,"R7,593.71",R929.39,371,No
E95,30012,Energy - Easigas,203,2015-08-25,"R7,593.71",R929.39,371,Yes
E96,30054,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E97,21018,Energy - NCP Other,206,2015-08-25,"R6,597.15","R1,377.60",305,Yes
E98,30055,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
E99,21016,Energy - Tankers,201,2015-08-25,"R7,508.06","R2,080.20",403,No
EC144017,22,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144018,56,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144019,47,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144020,25,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,No
EC144021,26,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,No
EC144022,49,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144023,28,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144024,50,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144025,30,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144026,51,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144027,52,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,No
EC144028,53,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144029,54,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144030,55,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144031,36,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144032,37,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144033,38,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144034,39,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,No
EC144035,40,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144036,41,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144037,42,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC144038,43,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC945017,45,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC945018,19,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC945019,44,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC945020,21,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
EC945021,46,Energy - Ecosse,250,2015-08-25,"R5,545.16","R1,068.99",290,Yes
Energy-Budget,"",Energy Subcontractor Consolidated,"",2015-08-25,"R48,455.16","R4,845.52",0,Yes
