Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
"","","","",""
"","","","",""
"","","","",""
541015,421152,472603.00,472604.00,-1.00
"","","","",""
"","","","",""
"","","","",""
541015,421162,473419.00,472713.00,706.00
541015,421164,473711.00,473419.00,292.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,421181,46672.00,45866.00,806.00
"","","","",""
"","","","",""
541018,421191,47569.00,47971.00,-402.00
541018,421196,47969.00,47260.00,709.00
541018,421198,48487.00,48489.00,-2.00
"","","","",""
541018,421204,49088.00,48489.00,599.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,421222,50847.00,51148.00,-301.00
"","","","",""
"","","","",""
541018,421525,51487.00,51778.00,-291.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,421533,53413.00,53414.00,-1.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541018,421551,56718.00,56237.00,481.00
"","","","",""
541018,423224,57160.00,57169.00,-9.00
"","","","",""
541018,423230,58116.00,58117.00,-1.00
541018,423233,58413.00,57598.00,815.00
"","","","",""
541020,423247,540269.00,540001.00,268.00
"","","","",""
"","","","",""
541020,423315,541111.00,541113.00,-2.00
541020,423316,541224.00,541227.00,-3.00
541020,423320,541593.00,541753.00,-160.00
"","","","",""
541020,423333,542029.00,542305.00,-276.00
"","","","",""
541020,423337,542595.00,542597.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541020,423351,543865.00,543865.00,0.00
541020,423352,544179.00,544179.00,0.00
"","","","",""
"","","","",""
541020,423359,544805.00,544805.00,0.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541020,423372,546655.00,546060.00,595.00
541020,423373,546840.00,546629.00,211.00
"","","","",""
541020,423377,547408.00,546444.00,964.00
"","","","",""
541020,423382,547956.00,548029.00,-73.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541020,423421,549790.00,549863.00,-73.00
"","","","",""
"","","","",""
541024,423436,488226.00,488228.00,-2.00
"","","","",""
541024,423439,488962.00,488228.00,734.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541024,423468,491073.00,491074.00,-1.00
"","","","",""
"","","","",""
541024,423475,491918.00,491639.00,279.00
"","","","",""
"","","","",""
541024,423481,492617.00,493148.00,-531.00
"","","","",""
"","","","",""
541024,423489,493676.00,493678.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541024,423499,495143.00,495145.00,-2.00
"","","","",""
"","","","",""
"","","","",""
541024,423508,496117.00,495909.00,208.00
541024,423512,496939.00,497205.00,-266.00
"","","","",""
"","","","",""
"","","","",""
541024,423535,498378.00,498380.00,-2.00
541024,423536,498640.00,497895.00,745.00
541024,423539,498930.00,498931.00,-1.00
"","","","",""
"","","","",""
"","","","",""
541024,423551,500262.00,494206.00,6056.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541024,423562,501375.00,501381.00,-6.00
"","","","",""
"","","","",""
"","","","",""
545219,423569,538272.00,537023.00,1249.00
"","","","",""
545219,423573,539030.00,539328.00,-298.00
545219,423575,539330.00,539529.00,-199.00
"","","","",""
"","","","",""
545219,423582,540098.00,540100.00,-2.00
"","","","",""
"","","","",""
545219,423586,540402.00,540100.00,302.00
"","","","",""
MFR Demo 02,424448,64898.00,65341.00,-443.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,424479,68639.00,67985.00,654.00
MFR Demo 02,424480,68866.00,68867.00,-1.00
"","","","",""
MFR Demo 02,424490,69477.00,68641.00,836.00
MFR Demo 02,424491,69750.00,69752.00,-2.00
"","","","",""
MFR Demo 02,424493,70785.00,69752.00,1033.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,424520,72474.00,72204.00,270.00
"","","","",""
"","","","",""
MFR Demo 02,424526,73419.00,73207.00,212.00
MFR Demo 02,424528,73716.00,73718.00,-2.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,424535,75726.00,74894.00,832.00
MFR Demo 02,424537,75800.00,75425.00,375.00
"","","","",""
MFR Demo 02,424541,76664.00,75802.00,862.00
MFR Demo 02,424545,77196.00,77454.00,-258.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
MFR Demo 02,424577,81301.00,80249.00,1052.00
541004,425361,517968.00,517970.00,-2.00
"","","","",""
541004,425365,518640.00,518362.00,278.00
"","","","",""
"","","","",""
541004,425374,519872.00,519933.00,-61.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541003,425402,256396.00,256398.00,-2.00
"","","","",""
541003,425406,256627.00,256629.00,-2.00
"","","","",""
"","","","",""
541003,425426,257163.00,257240.00,-77.00
"","","","",""
"","","","",""
541009,425447,565465.00,564916.00,549.00
"","","","",""
541009,425454,565749.00,565751.00,-2.00
541009,425457,565821.00,565751.00,70.00
"","","","",""
541009,425460,566532.00,566732.00,-200.00
"","","","",""
541009,425465,566957.00,567172.00,-215.00
541009,425468,567171.00,566732.00,439.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
541012,425860,511499.00,511501.00,-2.00
"","","","",""
"","","","",""
541012,425868,512224.00,511682.00,542.00
"","","","",""
"","","","",""
541012,425874,513330.00,513389.00,-59.00
"","","","",""
"","","","",""
541012,425896,513768.00,513770.00,-2.00
"","","","",""
"","","","",""
541018,425910,59679.00,58889.00,790.00
"","","","",""
541018,425915,60432.00,60434.00,-2.00
"","","","",""
541018,425918,61220.00,60434.00,786.00
"","","","",""
"","","","",""
