Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
343018,PPC-Dwaalboom,"",2015-09-29 19:58:00,2015-09-29 19:58:00,"5,347.20",182,2015-09-29 19:58:00,182
343020,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343020,PPC-Dwaalboom,"",2015-09-29 10:40:00,2015-09-29 10:40:00,"2,985.60",226,2015-09-29 10:40:00,226
343021,PPC-Dwaalboom,"",2015-09-29 09:42:00,2015-09-29 09:42:00,"8,061.20",868,2015-09-29 09:42:00,868
343029,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343029,PPC-Dwaalboom,"",2015-09-29 12:00:00,2015-09-29 12:00:00,"6,120.00",358,2015-09-29 12:00:00,358
343036,PPC-Dwaalboom,"",2015-09-29 13:14:00,2015-09-29 13:14:00,"8,061.20",868,2015-09-29 13:14:00,868
B40-2,PPC-PE F & V,"",2015-09-29 08:00:00,2015-09-29 09:00:00,"7,643.14",407,2015-09-29 09:00:00,199
444003,PPC-Dwaalboom F & V,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"4,688.61",360,2015-09-29 01:00:00,360
444003,PPC-Dwaalboom F & V,"",2015-09-29 10:00:00,2015-09-29 10:00:00,"2,523.58",84.9,2015-09-29 10:00:00,84.9
444003,PPC-Dwaalboom F & V,"",2015-09-29 08:00:00,2015-09-29 08:00:00,"1,855.41",0,2015-09-29 08:00:00,0
444044,PPC-Slurry F & V,"",2015-09-29 18:30:00,2015-09-29 18:30:00,"11,653.29",420,2015-09-29 19:08:00,420
444045,PPC-Slurry F & V,"",2015-09-29 17:00:00,2015-09-29 17:00:00,"11,653.29",420,2015-09-29 18:07:00,420
444048,PPC-Slurry F & V,"",2015-09-29 16:00:00,2015-09-29 16:00:00,"10,998.73",443,2015-09-29 16:53:00,443
CPY681L,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343012,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343091,PPC - Kraaifontein,"",2015-09-29 04:00:00,2015-09-29 04:00:00,"8,416.00",944,2015-09-29 04:05:00,944
343092,PPC-Kraaifontein F & V,"",2015-09-29 04:00:00,2015-09-29 04:00:00,"6,396.47",190,2015-09-29 04:05:00,190
343093,PPC-George F & V,"",2015-09-29 10:00:00,2015-09-29 09:00:00,"3,831.15",123,2015-09-29 09:00:00,138
343093,PPC-George F & V,"",2015-09-29 13:30:00,2015-09-29 13:30:00,"3,579.76",88,2015-09-29 13:30:00,194.4
343094,PPC-George F & V,"",2015-09-29 04:00:00,(none),"6,020.36",367,(none),367
343094,PPC-George F & V,"",2015-09-29 18:00:00,(none),"11,655.25",450,(none),450
444050,Idwala,"",2015-09-29 02:00:00,2015-09-29 02:00:00,"6,430.82",160,2015-09-29 02:00:00,160
444051,Idwala,"",2015-09-29 00:00:00,2015-09-29 00:00:00,"6,430.82",160,2015-09-29 00:00:00,160
Xheko 01,PPC-Slurry,"",2015-09-29 17:00:00,2015-09-29 17:00:00,634.67,499,2015-09-29 17:31:00,499
Seitshiro 01,PPC-Slurry,"",2015-09-29 17:00:00,2015-09-29 17:00:00,274.16,90,2015-09-29 17:46:00,90
444075,PPC-PE F & V,"",2015-09-29 16:00:00,2015-09-29 16:00:00,"16,372.69",730,2015-09-29 16:00:00,301
444076,PPC-PE F & V,"",2015-09-29 07:00:00,(none),"3,828.97",110.17,(none),110.17
444076,PPC-PE F & V,"",2015-09-29 11:00:00,(none),"12,715.92",431,(none),431
444077,PPC-PE F & V,"",2015-09-29 07:00:00,2015-09-29 08:00:00,"8,803.41",314,2015-09-29 08:00:00,152
444068,PPC-Slurry F & V,"",2015-09-29 15:00:00,2015-09-29 15:00:00,"10,897.63",433,2015-09-29 15:57:00,433
444067,PPC-Slurry F & V,"",2015-09-29 14:00:00,2015-09-29 14:00:00,"10,561.41",312,2015-09-29 15:01:00,312
D558,PPC-PE F & V,"",2015-09-29 17:00:00,(none),"10,809.05",342.72,(none),342.72
D558,PPC-PE F & V,"",2015-09-29 11:00:00,2015-09-29 11:00:00,"2,021.30",30,2015-09-29 11:00:00,0
D564,PPC-George F & V,"",2015-09-29 07:00:00,2015-09-29 07:00:00,"3,507.29",97,2015-09-29 07:00:00,55.9
D564,PPC-George F & V,"",2015-09-29 10:30:00,2015-09-29 10:30:00,"3,791.70",127,2015-09-29 10:30:00,132
D565,PPC-Kraaifontein F & V,"",2015-09-29 04:00:00,2015-09-29 04:00:00,"5,654.54",318,2015-09-29 04:05:00,318
D565,PPC-Kraaifontein F & V,"",2015-09-29 12:00:00,2015-09-29 12:00:00,"2,727.47",25,2015-09-29 12:05:00,115.52
D566,PPC-Kraaifontein F & V,"",2015-09-29 04:00:00,2015-09-29 04:00:00,"5,622.84",397.5,2015-09-29 04:05:00,397.5
D566,PPC-Kraaifontein F & V,"",2015-09-29 11:00:00,2015-09-29 11:00:00,"2,021.44",37,2015-09-29 11:05:00,115.52
D566,PPC-Kraaifontein F & V,"",2015-09-29 14:30:00,(none),"3,815.14",216.55,(none),216.55
D567,PPC-Kraaifontein F & V,"",2015-09-29 06:00:00,2015-09-29 06:00:00,"3,466.73",99,2015-09-29 06:05:00,99
D567,PPC-Kraaifontein F & V,"",2015-09-29 11:30:00,2015-09-29 11:30:00,"3,486.71",101,2015-09-29 11:35:00,216.55
D568,PPC-Kraaifontein F & V,"",2015-09-29 06:00:00,2015-09-29 06:00:00,"4,202.59",172.66,2015-09-29 06:05:00,172.66
D568,PPC-Kraaifontein F & V,"",2015-09-29 11:00:00,2015-09-29 11:00:00,"2,817.38",34,2015-09-29 11:05:00,99
D562,PPC-Kraaifontein F & V,"",2015-09-29 04:00:00,2015-09-29 04:00:00,"7,439.35",496.66,2015-09-29 04:05:00,496.66
D562,PPC-Kraaifontein F & V,"",2015-09-29 10:00:00,(none),"4,738.75",226.33,(none),226.33
E17,PPC-Kraaifontein F & V,"",2015-09-29 04:00:00,2015-09-29 04:00:00,"5,168.22",21.3,2015-09-29 04:05:00,21.3
Enduro 01,PPC-Slurry F & V,Enduro,2015-09-29 16:00:00,2015-09-29 16:00:00,"11,653.29",420,2015-09-29 17:00:00,420
Enduro 03,PPC-Slurry F & V,Enduro,2015-09-29 17:00:00,2015-09-29 17:00:00,"13,030.45",312,2015-09-29 18:22:00,312
SN Matjoko 01,PPC-Slurry,"",2015-09-29 15:00:00,2015-09-29 15:00:00,634.67,499,2015-09-29 15:32:00,499
Isilungo 01,PPC-Slurry,"",2015-09-29 16:00:00,2015-09-29 16:00:00,638.13,499,2015-09-29 17:20:00,499
Isilungo 01,PPC-Slurry,"",2015-09-29 10:30:00,2015-09-29 10:30:00,269.35,91,2015-09-29 11:05:00,118
E40,PPC-Hercules F & V,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"4,931.92",156,2015-09-29 02:00:00,70
E40,PPC-Hercules F & V,"",2015-09-29 12:00:00,2015-09-29 12:00:00,"4,884.79",156,2015-09-29 12:04:00,70
HMB802MP,PPC-Dwaalboom,"",2015-09-29 12:15:00,2015-09-29 12:15:00,"8,061.20",868,2015-09-29 12:15:00,868
HHK997MP,PPC-Dwaalboom,"",2015-09-29 11:40:00,2015-09-29 11:40:00,"8,061.20",868,2015-09-29 11:40:00,868
649001,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"5,440.40",293,2015-09-29 01:00:00,293
E41,PPC-Heriotdale F & V,"",2015-09-29 06:00:00,2015-09-29 06:00:00,"3,570.72",105,2015-09-29 06:05:00,187
E41,PPC-Heriotdale F & V,"",2015-09-29 10:00:00,2015-09-29 10:00:00,"2,408.18",53,2015-09-29 10:05:00,179.14
E41,PPC-Heriotdale F & V,"",2015-09-29 14:00:00,2015-09-29 14:00:00,"2,863.77",77,2015-09-29 14:10:00,139.36
D637,PPC-Dwaalboom F & V,"",2015-09-29 11:56:00,2015-09-29 11:56:00,"8,760.87",196,2015-09-29 11:56:00,196
D637,PPC-Dwaalboom F & V,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"4,300.81",245,2015-09-29 01:00:00,67.7
D638,PPC-Dwaalboom F & V,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"14,683.52",360,2015-09-29 01:00:00,360
D639,PPC-Dwaalboom F & V,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"11,269.12",196,2015-09-29 01:00:00,196
JGB965NW,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
D624,CORROBRIK-AVOCA,"",2015-09-29 06:00:00,(none),"3,900.00",40,(none),40
D626,CORROBRIK-AVOCA,"",2015-09-29 06:00:00,(none),"2,900.00",40,(none),40
D627,CORROBRIK-AVOCA,"",2015-09-29 06:00:00,(none),"3,800.00",40,(none),40
D628,CORROBRIK-AVOCA,"",2015-09-29 06:00:00,(none),"2,800.00",40,(none),40
D629,CORROBRIK-AVOCA,"",2015-09-29 06:00:00,(none),"3,600.00",40,(none),40
D630,CORROBRIK-AVOCA,"",2015-09-29 06:00:00,(none),"3,900.00",40,(none),40
D631,CORROBRIK-AVOCA,"",2015-09-29 06:00:00,(none),"2,700.00",40,(none),40
D632,CORROBRIK-AVOCA,"",2015-09-29 06:00:00,(none),"3,700.00",40,(none),40
X004,PPC-Kraaifontein F & V,"",2015-09-29 04:00:00,(none),"5,622.84",397.5,(none),397.5
X004,PPC-Kraaifontein F & V,"",2015-09-29 10:00:00,(none),"2,983.78",133.33,(none),133.33
X004,PPC-Kraaifontein F & V,"",2015-09-29 14:00:00,(none),"2,805.85",115.52,(none),115.52
340001,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
BS90GMGP,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
444078,PPC-George F & V,"",2015-09-29 08:30:00,2015-09-29 08:30:00,"6,200.78",130,2015-09-29 08:30:00,132
444079,PPC-George F & V,"",2015-09-29 08:00:00,2015-09-29 08:00:00,"7,246.95",213,2015-09-29 08:00:00,208
444080,PPC-Kraaifontein F & V,"",2015-09-29 06:00:00,2015-09-29 06:00:00,"3,796.40",132,2015-09-29 06:05:00,132
444080,PPC-Kraaifontein F & V,"",2015-09-29 11:00:00,2015-09-29 11:00:00,"2,837.36",36,2015-09-29 11:05:00,191
444081,PPC-Kraaifontein F & V,"",2015-09-29 04:00:00,(none),"7,383.90",491.11,(none),491.11
444081,PPC-Kraaifontein F & V,"",2015-09-29 12:00:00,(none),"3,631.76",115.52,(none),115.52
D554,PPC-PE F & V,"",2015-09-29 08:00:00,(none),"10,234.32",431,(none),431
D555,PPC-PE F & V,"",2015-09-29 08:00:00,2015-09-29 09:30:00,"2,966.99",153,2015-09-29 09:30:00,0
D555,PPC-PE F & V,"",2015-09-29 14:00:00,2015-09-29 14:00:00,"1,434.34",8,2015-09-29 14:00:00,0
D555,PPC-PE F & V,"",2015-09-29 17:30:00,2015-09-29 17:30:00,"11,437.30",597,2015-09-29 17:30:00,301
D556,PPC-PE F & V,"",2015-09-29 08:00:00,(none),"3,390.28",74.3,(none),74.3
D556,PPC-PE F & V,"",2015-09-29 11:00:00,(none),"13,388.57",486,(none),486
D557,PPC-PE F & V,"",2015-09-29 08:00:00,2015-09-29 08:30:00,"3,276.55",65,2015-09-29 08:30:00,0
D557,PPC-PE F & V,"",2015-09-29 14:00:00,2015-09-29 14:00:00,"2,130.37",10,2015-09-29 14:00:00,0
444010,PPC-Slurry F & V,"",2015-09-29 17:00:00,2015-09-29 17:00:00,"11,653.29",420,2015-09-29 17:43:00,420
644258,PPC-Heriotdale F & V,"",(none),(none),"3,843.73",0,2015-09-30 00:00:00,0
T12063,PPC-Hercules F & V,"",(none),(none),"5,356.77",0,2015-09-29 00:00:00,0
545233,PPC-Hercules F & V,"",(none),(none),"4,962.31",0,2015-09-29 00:00:00,0
545230,PPC-Hercules F & V,"",(none),(none),"4,962.31",0,2015-09-29 00:00:00,0
545229,PPC-Hercules F & V,"",(none),(none),"4,962.31",0,2015-09-29 00:00:00,0
545220,PPC-Hercules F & V,"",(none),(none),"4,962.31",0,2015-09-29 00:00:00,0
340029,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-29 00:00:00,0
340018,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-29 00:00:00,0
340038,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-29 00:00:00,0
340039,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-29 00:00:00,0
340040,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-29 00:00:00,0
340042,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-29 00:00:00,0
647007,PPC-Dwaalboom F & V,"",(none),(none),"5,016.50",0,2015-09-29 00:00:00,0
545233,PPC-Hercules F & V,"",(none),(none),"4,962.31",0,2015-09-30 00:00:00,0
545230,PPC-Hercules F & V,"",(none),(none),"4,962.31",0,2015-09-30 00:00:00,0
545229,PPC-Hercules F & V,"",(none),(none),"4,962.31",0,2015-09-30 00:00:00,0
545220,PPC-Hercules F & V,"",(none),(none),"4,962.31",0,2015-09-30 00:00:00,0
T12063,PPC-Hercules F & V,"",(none),(none),"5,356.77",0,2015-09-30 00:00:00,0
T12087,PPC-Hercules F & V,"",(none),(none),"5,356.77",0,2015-09-30 00:00:00,0
340018,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-30 00:00:00,0
340029,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-30 00:00:00,0
340038,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-30 00:00:00,0
340039,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-30 00:00:00,0
340040,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-30 00:00:00,0
340042,PPC-Dwaalboom F & V,"",(none),(none),"5,295.89",0,2015-09-30 00:00:00,0
647007,PPC-Dwaalboom F & V,"",(none),(none),"5,016.50",0,2015-09-30 00:00:00,0
