Truck,Date,Income,Contribution,Kms,Blackout Status
281,2014-06-30,"R7,599.11",R627.87,383,No
282,2014-06-30,"R7,599.11",R627.87,383,Yes
285,2014-06-30,"R7,599.11",R627.87,383,No
287,2014-06-30,"R7,599.11",R627.87,383,No
288,2014-06-30,"R7,599.11",R627.87,383,Yes
292,2014-06-30,"R7,599.11",R627.87,383,Yes
294,2014-06-30,"R7,599.11",R627.87,383,No
296,2014-06-30,"R7,599.11",R627.87,383,No
297,2014-06-30,"R7,599.11",R627.87,383,No
298,2014-06-30,"R7,697.86",R841.84,358,No
299,2014-06-30,"R6,652.60",R567.57,419,No
30,2014-06-30,"R7,137.06",R806.15,417,No
300,2014-06-30,"R9,344.06","R2,141.83",383,No
301,2014-06-30,"R9,344.06","R2,141.83",383,Yes
302,2014-06-30,"R9,344.06","R2,141.83",383,Yes
303,2014-06-30,"R6,652.60",R567.57,419,No
304,2014-06-30,"R6,652.60",R567.57,419,No
305,2014-06-30,"R9,344.06","R2,141.83",383,No
306,2014-06-30,"R9,344.06","R2,141.83",383,No
307,2014-06-30,"R9,344.06","R2,141.83",383,No
308,2014-06-30,"R9,344.06","R2,141.83",383,Yes
309,2014-06-30,"R9,344.06","R2,141.83",383,No
31,2014-06-30,"R9,344.06","R2,141.83",383,No
310,2014-06-30,"R9,344.06","R2,141.83",383,No
311,2014-06-30,"R9,344.06","R2,141.83",383,No
312,2014-06-30,"R9,344.06","R2,141.83",383,No
313,2014-06-30,"R7,210.63",R868.64,359,No
314,2014-06-30,"R7,210.63",R868.64,359,No
315,2014-06-30,"R7,210.63",R868.64,359,Yes
316,2014-06-30,"R7,210.63",R868.64,359,No
317,2014-06-30,"R7,210.63",R868.64,359,No
318,2014-06-30,"R7,210.63",R868.64,359,No
319,2014-06-30,"R7,697.86",R841.84,358,No
320,2014-06-30,"R7,697.86",R841.84,358,No
321,2014-06-30,"R7,697.86",R841.84,358,No
322,2014-06-30,"R7,697.86",R841.84,358,No
323,2014-06-30,"R9,344.06","R2,141.83",383,No
4,2014-06-30,"R7,141.20",R976.67,381,Yes
56,2014-06-30,"R7,137.06",R806.15,417,No
6,2014-06-30,"R9,344.06","R2,141.83",383,No
64,2014-06-30,"R9,344.06","R2,141.83",383,No
66,2014-06-30,"R6,652.60",R567.57,419,No
67,2014-06-30,"R6,652.60",R567.57,419,No
68,2014-06-30,"R6,652.60",R567.57,419,No
69,2014-06-30,"R7,137.06",R806.15,417,No
70,2014-06-30,"R7,137.06",R806.15,417,Yes
71,2014-06-30,"R9,344.06","R2,141.83",383,Yes
72,2014-06-30,"R9,344.06","R2,141.83",383,No
73,2014-06-30,"R9,344.06","R2,141.83",383,No
74,2014-06-30,"R9,344.06","R2,141.83",383,No
75,2014-06-30,"R9,344.06","R2,141.83",383,No
76,2014-06-30,"R6,652.60",R567.57,419,No
77,2014-06-30,"R6,652.60",R567.57,419,No
78,2014-06-30,"R7,137.06",R806.15,417,No
79,2014-06-30,"R6,652.60",R567.57,419,No
80,2014-06-30,"R6,652.60",R567.57,419,No
81,2014-06-30,"R6,652.60",R567.57,419,No
82,2014-06-30,"R7,137.06",R806.15,417,Yes
83,2014-06-30,"R7,137.06",R806.15,417,No
84,2014-06-30,"R7,137.06",R806.15,417,No
85,2014-06-30,"R7,137.06",R806.15,417,No
86,2014-06-30,"R7,137.06",R806.15,417,No
87,2014-06-30,"R6,652.60",R567.57,419,No
88,2014-06-30,"R6,652.60",R567.57,419,No
89,2014-06-30,"R6,652.60",R567.57,419,No
90,2014-06-30,"R9,344.06","R2,141.83",383,No
91,2014-06-30,"R9,344.06","R2,141.83",383,No
93,2014-06-30,"R9,344.06","R2,141.83",383,No
94,2014-06-30,"R9,344.06","R2,141.83",383,No
95,2014-06-30,"R10,247.13","R2,146.87",583,No
96,2014-06-30,"R10,247.13","R2,146.87",583,No
97,2014-06-30,"R7,137.06",R806.15,417,No
98,2014-06-30,"R6,652.60",R567.57,419,No
99,2014-06-30,"R6,652.60",R567.57,419,No
D06,2014-06-30,"R2,517.16",R623.61,69,Yes
DM02,2014-06-30,"R7,137.06",R806.15,417,No
DM3,2014-06-30,"R6,652.60",R567.57,419,No
E01,2014-06-30,"R9,369.31","R1,806.71",542,No
E05,2014-06-30,"R9,369.31","R1,806.71",542,No
E10,2014-06-30,"R9,369.31","R1,806.71",542,No
E11,2014-06-30,"R7,137.06",R806.15,417,No
E12,2014-06-30,"R7,137.06",R806.15,417,No
E13,2014-06-30,"R7,137.06",R806.15,417,No
E14,2014-06-30,"R7,137.06",R806.15,417,No
E15,2014-06-30,"R7,137.06",R806.15,417,No
E16,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E17,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E18,2014-06-30,"R9,369.31","R1,806.71",542,No
E19,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E20,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E21,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E22,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E23,2014-06-30,"R9,369.31","R1,806.71",542,No
E24,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E25,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E27,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E28,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E39,2014-06-30,"R9,369.31","R1,806.71",542,No
E40,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E41,2014-06-30,"R9,369.31","R1,806.71",542,No
E42,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E43,2014-06-30,"R9,369.31","R1,806.71",542,No
E44,2014-06-30,"R9,369.31","R1,806.71",542,No
E45,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E46,2014-06-30,"R9,369.31","R1,806.71",542,No
E47,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E48,2014-06-30,"R9,981.97","R2,476.82",604,Yes
E49,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E50,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E51,2014-06-30,"R9,981.97","R2,476.82",604,Yes
E52,2014-06-30,"R9,369.31","R1,806.71",542,No
E53,2014-06-30,"R9,369.31","R1,806.71",542,No
E54,2014-06-30,"R8,411.62","R1,306.96",467,Yes
E55,2014-06-30,"R3,044.27",R475.75,250,Yes
E57,2014-06-30,"R8,411.62","R1,306.96",467,No
E64,2014-06-30,"R9,369.31","R1,806.71",542,No
E65,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E66,2014-06-30,"R9,369.31","R1,806.71",542,Yes
E67,2014-06-30,"R9,369.31","R1,806.71",542,No
E68,2014-06-30,"R9,981.97","R2,476.82",604,Yes
E69,2014-06-30,"R9,981.97","R2,476.82",604,No
E70,2014-06-30,"R9,981.97","R2,476.82",604,No
E71,2014-06-30,"R9,981.97","R2,476.82",604,No
E72,2014-06-30,"R9,981.97","R2,476.82",604,Yes
E73,2014-06-30,"R9,981.97","R2,476.82",604,No
E74,2014-06-30,"R9,981.97","R2,476.82",604,Yes
E75,2014-06-30,"R9,981.97","R2,476.82",604,No
E76,2014-06-30,"R9,981.97","R2,476.82",604,No
E77,2014-06-30,"R7,141.20",R976.67,381,Yes
E78,2014-06-30,"R9,627.35","R1,307.47",667,Yes
E79,2014-06-30,"R10,338.57","R1,250.14",500,Yes
E80,2014-06-30,"R10,338.57","R1,250.14",500,Yes
E81,2014-06-30,"R7,141.20",R976.67,381,Yes
E83,2014-06-30,"R7,141.20",R976.67,381,Yes
E84,2014-06-30,"R7,141.20",R976.67,381,No
E85,2014-06-30,"R8,411.62","R1,306.96",467,Yes
E86,2014-06-30,"R7,141.20",R976.67,381,Yes
E87,2014-06-30,"R7,141.20",R976.67,381,Yes
E88,2014-06-30,"R7,141.20",R976.67,381,No
E89,2014-06-30,"R7,141.20",R976.67,381,No
E90,2014-06-30,"R7,141.20",R976.67,381,Yes
EC144017,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144018,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144019,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144020,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144021,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144022,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144023,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144024,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144025,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144026,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144027,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144028,2014-06-30,"R8,482.76","R1,943.27",459,No
EC144029,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144030,2014-06-30,"R8,482.76","R1,943.27",459,No
EC144031,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144032,2014-06-30,"R8,482.76","R1,943.27",459,No
EC144033,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144034,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144035,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144036,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144037,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC144038,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC945017,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC945018,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC945019,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC945020,2014-06-30,"R8,482.76","R1,943.27",459,Yes
EC945021,2014-06-30,"R8,482.76","R1,943.27",459,Yes
