Truck,Date,Income,Contribution,Kms,Blackout Status
E24,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E25,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E27,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E28,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E29,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E30,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E39,2015-05-23,"R7,021.61","R1,748.75",399,Yes
E40,2015-05-23,"R9,077.21","R2,157.74",402,Yes
E42,2015-05-23,"R9,359.33","R2,224.80",414,Yes
E44,2015-05-23,"R6,646.67","R1,441.82",348,Yes
E45,2015-05-23,"R10,006.45","R2,188.13",580,Yes
E47,2015-05-23,"R6,646.67","R1,441.82",348,Yes
E48,2015-05-23,"R10,006.45","R2,188.13",580,Yes
E49,2015-05-23,"R6,646.67","R1,441.82",348,Yes
E50,2015-05-23,"R10,006.45","R2,188.13",580,No
E51,2015-05-23,"R10,006.45","R2,188.13",580,No
E52,2015-05-23,"R9,572.16","R2,422.60",520,No
E53,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E54,2015-05-23,"R7,119.36","R1,413.83",384,Yes
E55,2015-05-23,"R2,958.64",R587.55,240,Yes
E57,2015-05-23,"R7,119.36","R1,413.83",384,Yes
E64,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E65,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E66,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E67,2015-05-23,"R9,572.16","R2,422.60",520,Yes
E68,2015-05-23,"R10,006.45","R2,188.13",580,Yes
E69,2015-05-23,"R10,006.45","R2,188.13",580,No
E70,2015-05-23,"R10,006.45","R2,188.13",580,Yes
E71,2015-05-23,"R10,006.45","R2,188.13",580,Yes
E72,2015-05-23,"R10,006.45","R2,188.13",580,Yes
E73,2015-05-23,"R10,006.45","R2,188.13",580,Yes
E74,2015-05-23,"R10,006.45","R2,188.13",580,No
E75,2015-05-23,"R10,006.45","R2,188.13",580,Yes
E76,2015-05-23,"R10,006.45","R2,188.13",580,No
E77,2015-05-23,"R8,180.47","R1,443.81",378,Yes
E78,2015-05-23,"R7,119.36","R1,413.83",384,Yes
E79,2015-05-23,"R12,691.40","R1,779.76",620,Yes
E80,2015-05-23,"R12,691.40","R1,779.76",620,Yes
E81,2015-05-23,"R8,180.47","R1,443.81",378,Yes
E83,2015-05-23,"R8,180.47","R1,443.81",378,Yes
E84,2015-05-23,"R8,180.47","R1,443.81",378,Yes
E85,2015-05-23,"R10,536.90","R1,859.71",620,No
E86,2015-05-23,"R8,180.47","R1,443.81",378,Yes
E87,2015-05-23,"R8,180.47","R1,443.81",378,Yes
E88,2015-05-23,"R8,180.47","R1,443.81",378,Yes
E89,2015-05-23,"R8,180.47","R1,443.81",378,Yes
E90,2015-05-23,"R8,180.47","R1,443.81",378,Yes
EC144017,2015-05-23,"R6,646.67","R1,441.82",348,No
EC144018,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144019,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144020,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144021,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144022,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144023,2015-05-23,"R6,646.67","R1,441.82",348,No
EC144024,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144025,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144026,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144027,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144028,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144029,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144030,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144031,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144032,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144033,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144034,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144035,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144036,2015-05-23,"R6,646.67","R1,441.82",348,No
EC144037,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC144038,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC945017,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC945018,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC945019,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC945020,2015-05-23,"R6,646.67","R1,441.82",348,Yes
EC945021,2015-05-23,"R6,646.67","R1,441.82",348,Yes
