Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
237415,196442,185,2011-08-19 13:00:00,2011-08-19 14:55:00,2011-08-20 10:00:00,2011-08-21 00:00:00,2,14,3,19 August,Jacques Maartens,Barloworld Logistics  (Illovo)
237414,196277,DM7,2011-08-20 14:00:00,2011-08-20 18:50:00,2011-08-22 08:00:00,2011-08-22 13:47:00,5,6,28,19 August,Shaun du Preez,Transit Freight Co-ordinators
237374,197851,225,2011-08-19 13:00:00,2011-08-19 13:29:00,2011-08-22 08:00:00,2011-08-22 08:31:00,0,1,4,19 August,Mario Dorlly,Kern Logistics CC
237416,A16347,160,2011-08-19 17:00:00,2011-08-19 13:15:00,2011-08-20 09:00:00,2011-08-19 18:05:00,-2,-13,5,19 August,Kenny Hiscock,Arcelor Mittal
237418,A16300,162,2011-08-19 14:00:00,2011-08-19 10:00:00,2011-08-20 06:00:00,2011-08-19 17:30:00,-4,-11,2,19 August,Kenny Hiscock,Arcelor Mittal
237419,176994,E07,2011-08-19 11:00:00,2011-08-19 10:00:00,2011-08-23 12:00:00,2011-08-25 08:10:00,-1,44,1,19 August,Vimal Ganesh,Tradewind Logistics
237420,A16331,159,2011-08-19 16:00:00,2011-08-19 16:40:00,2011-08-20 08:00:00,2011-08-20 07:15:00,1,1,4,19 August,Kenny Hiscock,Arcelor Mittal
237375,195776,226,2011-08-19 15:00:00,2011-08-19 16:05:00,2011-08-22 08:00:00,2011-08-22 08:00:00,1,0,6,19 August,Mario Dorlly,Kern Logistics CC
237421,195947,85,2011-08-19 11:00:00,2011-08-19 11:31:00,2011-08-22 08:00:00,2011-08-22 06:31:00,1,-1,1,19 August,Jacques Maartens,Epol Feeds - Pretoria West
237343,195984,29,2011-08-19 17:00:00,2011-08-19 15:35:00,2011-08-21 16:00:00,2011-08-20 06:01:00,-1,-32,23,19 August,Shaun du Preez,Omnia Fertiliser
237343,195984,29,2011-08-19 17:00:00,2011-08-20 17:03:00,2011-08-21 16:00:00,2011-08-22 06:00:00,24,14,23,19 August,Shaun du Preez,Omnia Fertiliser
237426,A16354,165,2011-08-19 16:00:00,2011-08-20 10:40:00,2011-08-20 14:00:00,2011-08-21 08:15:00,19,18,5,19 August,Kenny Hiscock,Arcelor Mittal
237433,A16352,151,2011-08-19 10:00:00,2011-08-19 09:30:00,2011-08-19 15:00:00,2011-08-19 13:05:00,1,0,1,19 August,Kenny Hiscock,Graftech
237430,197897,187,2011-08-19 14:00:00,2011-08-19 12:38:00,2011-08-22 08:00:00,2011-08-22 08:06:00,-1,0,3,19 August,Jacques Maartens,Sasko
237429,197805,191,2011-08-19 14:00:00,2011-08-19 12:30:00,2011-08-22 08:00:00,2011-08-22 06:30:00,0,0,3,19 August,Jacques Maartens,Sasko
237439,197964,25,2011-08-19 18:00:00,2011-08-19 18:00:00,2011-08-21 10:00:00,2011-08-20 21:30:00,0,-11,7,19 August,Shaun du Preez,Premier Trunking - Isando
237440,195172,178,2011-08-19 12:00:00,2011-08-19 14:00:00,2011-08-19 15:00:00,2011-08-19 16:00:00,2,1,1,19 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237440,195172,178,2011-08-19 12:00:00,2011-08-19 17:00:00,2011-08-19 15:00:00,2011-08-19 19:02:00,5,4,1,19 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237431,195930,196,2011-08-19 14:00:00,2011-08-19 12:32:00,2011-08-22 08:00:00,2011-08-20 10:05:00,-1,-44,3,19 August,Jacques Maartens,Sasko
237434,195993,197,2011-08-19 14:00:00,2011-08-19 14:40:00,2011-08-22 08:00:00,2011-08-20 13:55:00,1,-42,3,19 August,Jacques Maartens,Access Freight International
237435,196454,224,2011-08-19 14:00:00,2011-08-19 15:20:00,2011-08-22 08:00:00,2011-08-20 13:30:00,1,-41,3,19 August,Mario Dorlly,Access Freight International
237424,196763,172,2011-08-19 15:00:00,2011-08-19 20:39:00,2011-08-22 08:00:00,2011-08-22 10:00:00,6,2,4,19 August,Mario Dorlly,Kern Logistics CC
237442,A16353,151,2011-08-19 17:00:00,2011-08-19 19:35:00,2011-08-20 09:00:00,2011-08-20 08:55:00,3,0,6,19 August,Kenny Hiscock,Arcelor Mittal
237446,196781,102,2011-08-19 10:00:00,2011-08-19 10:59:00,2011-08-20 10:00:00,2011-08-20 09:03:00,1,1,1,19 August,Shaun du Preez,Premier Trunking - Isando
237447,A16340,164,2011-08-18 22:00:00,2011-08-18 20:00:00,2011-08-19 10:00:00,2011-08-19 16:05:00,-2,6,13,19 August,Kenny Hiscock,Arcelor Mittal
237448,B20192,1,2011-08-19 09:00:00,2011-08-19 06:10:00,2011-08-19 17:00:00,2011-08-19 10:30:00,-1,-5,2,19 August,Andre Honsh-Raj,Buckman New
237422,191675,192,2011-08-19 14:00:00,2011-08-19 14:00:00,2011-08-22 08:00:00,2011-08-20 10:00:00,0,-46,2,19 August,Jacques Maartens,Canter Transport
237449,B20195,236,2011-08-21 18:00:00,2011-08-21 14:40:00,2011-08-22 09:00:00,2011-08-22 07:50:00,-3,-1,53,19 August,Andre Honsh-Raj,Buckman New
237080,198108,240,2011-08-19 13:00:00,2011-08-19 16:00:00,2011-08-29 08:00:00,2011-08-21 11:45:00,3,-188,50,19 August,Devon Bezuidenhout,Ceres Fruit Juices (PTY) Ltd
237216,195896,28,2011-08-19 13:00:00,2011-08-19 15:00:00,2011-08-22 07:00:00,2011-08-22 09:15:00,2,2,28,19 August,Devon Bezuidenhout,E & C Charcoal (PTY)LTD
237369,176844,DM9,2011-08-19 14:00:00,2011-08-19 13:45:00,2011-08-22 07:00:00,2011-08-22 06:20:00,0,1,4,19 August,Devon Bezuidenhout,Hulamin Ext (Midrand)
237450,195167,183,2011-08-19 12:00:00,2011-08-19 12:40:00,2011-08-19 15:00:00,2011-08-19 15:00:00,1,0,1,19 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237450,195167,183,2011-08-19 12:00:00,2011-08-19 16:47:00,2011-08-19 15:00:00,2011-08-19 17:55:00,5,3,1,19 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237452,195176,180,2011-08-19 12:30:00,2011-08-19 15:02:00,2011-08-19 15:30:00,2011-08-19 17:00:00,3,2,1,19 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237452,195176,180,2011-08-19 12:30:00,2011-08-19 18:00:00,2011-08-19 15:30:00,2011-08-19 20:03:00,6,5,1,19 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237453,197956,194,2011-08-19 20:00:00,2011-08-19 19:50:00,2011-08-20 12:00:00,2011-08-20 12:45:00,0,1,7,19 August,Jacques Maartens,Illovo Sugar Speed Fleet Noodesburg
237454,197817,220,2011-08-20 08:00:00,2011-08-19 20:30:00,2011-08-22 08:00:00,2011-08-21 07:19:00,-10,-23,19,19 August,Devon Bezuidenhout,Premier Trunking - Isando
237425,187080,213,2011-08-19 15:05:00,2011-08-19 15:35:00,2011-08-21 15:00:00,2011-08-22 08:11:00,1,17,4,19 August,Mario Dorlly,Kempston Logistics P.E
237214,187019,DM1,2011-08-19 13:00:00,2011-08-19 13:05:00,2011-08-22 08:00:00,2011-08-22 06:25:00,0,0,28,19 August,Shaun du Preez,Canter Transport
237455,197939,215,2011-08-19 09:00:00,2011-08-19 09:00:00,2011-08-20 09:00:00,2011-08-20 08:50:00,0,0,2,19 August,Shaun du Preez,Premier Trunking - Isando
237389,197936,215,2011-08-20 15:00:00,2011-08-20 12:15:00,2011-08-21 16:00:00,2011-08-22 08:00:00,-1,16,30,19 August,Shaun du Preez,Omnia Fertiliser
237451,198206,114,2011-08-19 13:00:00,2011-08-19 13:00:00,2011-08-20 12:00:00,2011-08-20 11:50:00,0,0,0,19 August,Devon Bezuidenhout,AfriSam
237459,195814,214,2011-08-19 12:00:00,2011-08-19 11:05:00,2011-08-22 07:00:00,2011-08-22 06:20:00,1,1,1,19 August,Shaun du Preez,Pannar Seeds
235173,196782,102,2011-08-21 08:00:00,2011-08-21 07:48:00,2011-08-23 08:00:00,2011-08-23 05:58:00,0,-2,429,19 August,Shaun du Preez,Borbet SA (Pty) Ltd
237427,197765,68,2011-08-19 17:00:00,2011-08-19 18:00:00,2011-08-22 08:00:00,2011-08-22 05:30:00,1,-1,6,19 August,Jacques Maartens,Sasko
237388,197992,66,2011-08-20 16:00:00,2011-08-20 11:30:00,2011-08-21 16:00:00,2011-08-21 09:00:00,-3,-7,31,19 August,Shaun du Preez,Omnia Fertiliser
237379,197753,77,2011-08-20 15:00:00,2011-08-20 12:10:00,2011-08-22 08:00:00,2011-08-22 05:50:00,-1,-2,30,19 August,Shaun du Preez,G&W Base & Industrial Minerals (Pty) Ltd
237373,187851,91,2011-08-19 15:00:00,2011-08-19 19:12:00,2011-08-22 08:00:00,2011-08-22 09:50:00,4,2,6,19 August,Shaun du Preez,Duram
237339,191861,70,2011-08-19 23:00:00,2011-08-20 07:20:00,2011-08-20 15:00:00,2011-08-20 17:20:00,8,2,29,19 August,Devon Bezuidenhout,Omnia Fertiliser
237463,A16360,168,2011-08-20 06:00:00,2011-08-19 21:20:00,2011-08-20 12:00:00,2011-08-20 06:55:00,-7,-5,18,19 August,Kenny Hiscock,Arcelor Mittal
236577,A16302,156,2011-08-13 12:00:00,2011-08-19 08:00:00,2011-08-16 12:00:00,2011-08-26 11:30:00,140,240,22,19 August,Kenny Hiscock,Arcelor Mittal
236576,A16256,155,2011-08-12 16:00:00,2011-08-19 11:55:00,2011-08-15 16:00:00,2011-08-25 12:00:00,164,236,42,19 August,Kenny Hiscock,Arcelor Mittal
237464,196403,218,2011-08-19 15:00:00,2011-08-19 14:15:00,2011-08-22 07:00:00,2011-08-21 14:40:00,1,-16,3,19 August,Shaun du Preez,Kodav
237376,198030,101,2011-08-19 17:00:00,2011-08-19 16:57:00,2011-08-22 07:00:00,2011-08-22 05:55:00,0,-1,8,19 August,Devon Bezuidenhout,Continental Tyres
237470,196472,100,2011-08-19 18:00:00,2011-08-20 06:20:00,2011-08-22 08:00:00,2011-08-22 06:35:00,12,-1,5,19 August,Shaun du Preez,Canter Transport
237108,191668,112,2011-08-17 20:00:00,2011-08-19 13:09:00,2011-08-19 08:00:00,2011-08-20 07:30:00,41,24,9,19 August,Devon Bezuidenhout,Premier Trunking - Isando
237428,196349,88,2011-08-19 15:00:00,2011-08-19 15:00:00,2011-08-22 08:00:00,2011-08-20 12:07:00,0,-42,4,19 August,Shaun du Preez,Sasko
237441,191884,81,2011-08-19 16:00:00,2011-08-19 16:48:00,2011-08-22 08:00:00,2011-08-22 06:25:00,1,0,5,19 August,Shaun du Preez,Sasko
237465,197175,104,2011-08-19 15:00:00,2011-08-20 06:07:10,2011-08-22 08:00:00,2011-08-22 12:00:00,15,4,3,19 August,Devon Bezuidenhout,Canter Transport
236891,197186,223,2011-08-19 16:00:00,2011-08-22 05:00:00,2011-08-22 08:00:00,2011-08-22 08:30:00,61,1,76,19 August,Devon Bezuidenhout,Monteagle Africa Limited
237466,195928,21,2011-08-19 13:00:00,2011-08-19 11:15:00,2011-08-21 12:00:00,2011-08-21 08:02:00,0,-2,1,19 August,Mario Dorlly,Transit Freight Co-ordinators
237474,196487,200,2011-08-19 12:00:00,2011-08-19 13:00:00,2011-08-26 12:00:00,2011-08-25 09:30:00,1,-25,1,19 August,Zac Bolton,Tradewind Logistics
237308,195893,27,2011-08-19 15:00:00,2011-08-20 06:50:00,2011-08-22 08:00:00,2011-08-22 07:50:00,16,0,24,19 August,Devon Bezuidenhout,Conrite Walls
237227,194751,E20,2011-08-19 14:00:00,2011-08-20 07:00:00,2011-08-22 08:00:00,2011-08-22 13:33:00,17,6,29,19 August,Vimal Ganesh,Puma Energy Botswana
237340,197227,99,2011-08-19 17:00:00,2011-08-19 18:00:00,2011-08-20 14:00:00,2011-08-21 07:34:00,1,18,23,19 August,Devon Bezuidenhout,Omnia Fertiliser
237472,197017,227,2011-08-19 14:00:00,2011-08-20 07:31:00,2011-08-22 08:00:00,2011-08-22 07:14:00,18,1,1,19 August,Devon Bezuidenhout,Transsafrica.net
235571,197138,22,2011-08-05 16:00:00,2011-08-19 17:20:00,2011-08-10 08:00:00,2011-08-22 06:50:00,337,287,2,19 August,Devon Bezuidenhout,Alphaplast (Pty) LTD
237475,197833,217,2011-08-19 14:00:00,2011-08-19 14:30:00,2011-08-22 07:00:00,2011-08-21 08:40:00,1,-22,0,19 August,Devon Bezuidenhout,Paramount Mills
237342,191779,24,2011-08-20 12:00:00,2011-08-19 20:40:00,2011-08-21 12:00:00,2011-08-21 12:00:00,-15,0,42,19 August,Shaun du Preez,Omnia Fertiliser
237478,BB7855,D09,2011-08-18 07:00:00,2011-08-18 07:00:00,2011-08-18 22:00:00,2011-08-18 19:15:00,0,-1,31,19 August,Kevin Fourie,Premier Foods - BB Bakery
237319,186432,212,2011-08-19 17:00:00,2011-08-21 13:00:00,2011-08-22 07:00:00,2011-08-22 06:05:00,44,1,25,19 August,Devon Bezuidenhout,Premier Trunking - Isando
237480,BB7416,D77,2011-08-18 18:00:00,2011-08-18 18:00:00,2011-08-18 22:00:00,2011-08-19 03:40:00,0,6,20,19 August,Kevin Fourie,Premier Foods - BB Bakery
237481,F11356,E03,2011-08-20 19:00:00,2011-08-21 15:28:00,2011-08-21 06:00:00,2011-08-22 06:50:00,20,25,29,19 August,Cameron Singh,Engen
236508,196458,243,2011-08-13 15:00:00,2011-08-19 14:00:00,2011-08-16 15:00:00,2011-08-20 07:15:00,143,88,21,19 August,Devon Bezuidenhout,Omnia Fertiliser
237482,BB7272,D78,2011-08-18 12:00:00,2011-08-18 12:00:00,2011-08-18 21:00:00,2011-08-18 23:10:00,0,2,26,19 August,Kevin Fourie,Premier Foods - BB Bakery
237390,196476,112,2011-08-20 13:00:00,2011-08-20 12:12:00,2011-08-22 08:00:00,2011-08-20 20:10:00,1,-34,28,19 August,Mario Dorlly,Omnia Fertiliser
237483,BB7318,D79,2011-08-18 15:00:00,2011-08-18 15:00:00,2011-08-18 21:30:00,2011-08-19 01:30:00,0,4,23,19 August,Kevin Fourie,Premier Foods - BB Bakery
237484,F11314,E04,2011-08-20 19:00:00,2011-08-20 17:00:00,2011-08-21 12:00:00,2011-08-22 14:00:00,-2,26,27,19 August,Cameron Singh,Engen
237485,F11346,E05,2011-08-20 21:00:00,2011-08-21 09:00:00,2011-08-21 14:00:00,2011-08-22 13:50:00,12,24,29,19 August,Cameron Singh,Engen
237486,F7650,E39,2011-08-20 11:00:00,2011-08-20 19:00:00,2011-08-21 13:00:00,2011-08-22 14:00:00,8,25,19,19 August,Cameron Singh,Engen
237468,196384,169,2011-08-20 08:00:00,2011-08-20 06:52:00,2011-08-22 08:00:00,2011-08-21 20:28:00,-1,-10,18,19 August,Mario Dorlly,AE Consultants
237392,176917,199,2011-08-20 08:00:00,2011-08-23 19:30:00,2011-08-21 12:00:00,2011-08-24 22:14:00,84,82,23,19 August,Zac Bolton,Omnia Fertiliser
237487,F10645,E52,2011-08-20 20:00:00,2011-08-20 18:40:00,2011-08-21 13:00:00,2011-08-21 19:30:00,-1,7,28,19 August,Cameron Singh,Engen
237488,F11339,E41,2011-08-20 20:00:00,2011-08-20 20:00:00,2011-08-21 16:00:00,2011-08-22 10:40:00,0,19,28,19 August,Cameron Singh,Engen
237489,F10649,E42,2011-08-20 12:00:00,2011-08-20 13:55:00,2011-08-21 12:00:00,2011-08-22 14:36:00,2,27,20,19 August,Cameron Singh,Engen
237490,F7629,E43,2011-08-20 12:00:00,2011-08-20 19:00:00,2011-08-21 12:00:00,2011-08-22 11:00:00,7,23,20,19 August,Cameron Singh,Engen
237491,F10676,E44,2011-08-20 12:00:00,2011-08-20 15:45:00,2011-08-21 12:00:00,2011-08-22 06:45:00,4,19,20,19 August,Cameron Singh,Engen
237492,F10653,E45,2011-08-20 20:00:00,2011-08-20 11:00:00,2011-08-21 12:00:00,2011-08-22 10:15:00,-9,22,28,19 August,Cameron Singh,Engen
237493,F11369,E48,2011-08-21 06:00:00,2011-08-22 17:00:00,2011-08-22 10:00:00,2011-08-24 15:00:00,35,53,38,19 August,Cameron Singh,Engen
237494,F10635,E51,2011-08-21 10:00:00,2011-08-23 09:30:00,2011-08-22 12:00:00,2011-08-24 18:40:00,48,55,42,19 August,Cameron Singh,Engen
237386,189420,137,2011-08-20 14:00:00,2011-08-22 00:50:00,2011-08-21 15:00:00,2011-08-23 08:20:00,35,41,29,19 August,Zac Bolton,Omnia Fertiliser
237320,"",D55,2011-08-19 15:00:00,(none),2011-08-19 17:00:00,(none),477,475,23,19 August,Devon Bezuidenhout,Premier Trunking - Isando
237495,BB310194,D09,2011-08-19 07:00:00,2011-08-19 07:00:00,2011-08-19 22:00:00,2011-08-19 18:00:00,0,-4,8,19 August,Kevin Fourie,Premier Foods - BB Bakery
237496,BB7803,D77,2011-08-19 18:00:00,2011-08-19 16:45:00,2011-08-19 22:30:00,2011-08-19 23:59:00,-1,1,3,19 August,Kevin Fourie,Premier Foods - BB Bakery
237497,BB7273,D79,2011-08-19 15:00:00,2011-08-19 09:35:00,2011-08-19 21:30:00,2011-08-19 23:00:00,-5,2,0,19 August,Kevin Fourie,Premier Foods - BB Bakery
237498,BB7757,D78,2011-08-19 12:00:00,2011-08-19 12:00:00,2011-08-19 21:00:00,2011-08-19 22:00:00,0,1,3,19 August,Kevin Fourie,Premier Foods - BB Bakery
237341,192438,69,2011-08-19 19:00:00,2011-08-20 13:00:00,2011-08-20 18:00:00,2011-08-21 21:40:00,18,28,25,19 August,Shaun du Preez,Omnia Fertiliser
237499,bb 7692,D78,2011-08-20 07:00:00,(none),2011-08-19 15:30:00,(none),461,477,16,19 August,Kevin Fourie,Premier Foods - BB Bakery
237500,BB7758,D77,2011-08-20 10:00:00,2011-08-20 11:35:00,2011-08-20 14:30:00,2011-08-20 18:54:00,2,4,19,19 August,Kevin Fourie,Premier Foods - BB Bakery
237501,BB7860,D09,2011-08-21 07:00:00,2011-08-21 07:00:00,2011-08-21 22:00:00,2011-08-22 00:08:00,0,2,40,19 August,Kevin Fourie,Premier Foods - BB Bakery
237503,BB6418,D77,2011-08-21 18:00:00,2011-08-21 17:25:00,2011-08-21 22:30:00,2011-08-21 23:59:00,1,1,51,19 August,Kevin Fourie,Premier Foods - BB Bakery
237504,BB7276,D78,2011-08-21 12:00:00,2011-08-21 12:00:00,2011-08-21 21:00:00,2011-08-22 03:00:00,0,6,45,19 August,Kevin Fourie,Premier Foods - BB Bakery
237505,BB7417,D79,2011-08-21 15:00:00,2011-08-21 14:40:00,2011-08-21 21:30:00,2011-08-22 01:30:00,0,4,48,19 August,Kevin Fourie,Premier Foods - BB Bakery
237507,F10704,E46,2011-08-20 19:00:00,2011-08-20 18:06:00,2011-08-21 13:00:00,2011-08-22 11:40:00,1,23,28,19 August,Cameron Singh,Engen
237508,F10667,E47,2011-08-20 19:00:00,2011-08-20 15:15:00,2011-08-21 14:00:00,2011-08-21 19:30:00,-2,6,28,19 August,Cameron Singh,Engen
237390,196476,20,2011-08-20 13:00:00,2011-08-20 20:05:00,2011-08-22 08:00:00,2011-08-22 07:00:00,7,-1,28,19 August,Mario Dorlly,Omnia Fertiliser
237509,F10762,E49,2011-08-20 19:00:00,2011-08-20 17:28:00,2011-08-21 16:00:00,2011-08-22 13:40:00,0,22,28,19 August,Cameron Singh,Engen
237510,F11365,E50,2011-08-20 19:00:00,2011-08-20 17:53:00,2011-08-21 15:00:00,2011-08-22 11:40:00,-1,21,28,19 August,Cameron Singh,Engen
237513,F10613,E53,2011-08-20 20:00:00,2011-08-20 16:10:00,2011-08-21 14:00:00,2011-08-22 09:00:00,-2,19,27,19 August,Cameron Singh,Engen
237344,192311,241,2011-08-19 18:00:00,2011-08-20 06:31:00,2011-08-20 12:00:00,2011-08-21 20:00:00,13,32,24,19 August,Devon Bezuidenhout,Omnia Fertiliser
237387,196753,103,2011-08-20 08:00:00,2011-08-20 06:10:00,2011-08-21 10:00:00,2011-08-21 09:44:00,0,0,23,19 August,Devon Bezuidenhout,Omnia Fertiliser
237391,195968,12,2011-08-20 13:00:00,2011-08-20 12:04:00,2011-08-21 08:00:00,2011-08-21 19:05:00,1,11,28,19 August,Devon Bezuidenhout,Omnia Fertiliser
235309,186599,174,2011-08-03 11:00:00,2011-08-19 19:00:00,2011-08-03 13:00:00,2011-08-20 07:35:00,392,403,6,19 August,Shaun du Preez,Omnia Fertiliser
237514,F11843,E01,2011-08-21 08:00:00,2011-08-22 10:20:00,2011-08-22 08:00:00,2011-08-23 12:45:00,26,29,39,19 August,Cameron Singh,Engen
237266,197872,DM5,2011-08-19 00:00:00,2011-08-19 10:58:00,2011-08-22 00:00:00,2011-08-22 07:05:00,11,7,12,19 August,Devon Bezuidenhout,Chep
237267,186324,42,2011-08-19 10:00:00,2011-08-19 21:53:00,2011-08-22 08:00:00,2011-08-22 07:08:00,12,1,22,19 August,Shaun du Preez,Chep
237515,198239,23,2011-08-19 20:00:00,2011-08-20 05:30:00,2011-08-22 08:00:00,2011-08-21 09:00:00,10,-23,4,19 August,Devon Bezuidenhout,Pride Milling - Nigel
237431,195930,196,2011-08-19 14:00:00,2011-08-22 06:00:00,2011-08-22 08:00:00,2011-08-23 13:45:00,64,30,3,19 August,Kershan Balakistan,Sasko
237330,192353,221,2011-08-19 21:00:00,2011-08-20 07:20:00,2011-08-22 08:00:00,2011-08-22 07:30:00,10,1,28,19 August,Devon Bezuidenhout,Pride Milling - Nigel
237516,195188,189,2011-08-20 14:00:00,2011-08-20 10:46:00,2011-08-21 10:00:00,2011-08-20 15:41:00,-3,-18,22,19 August,Kershan Balakistan,Illovo Sugar Speed Fleet Noodesburg
237292,191899,148,2011-08-19 10:00:00,2011-08-21 10:00:00,2011-08-22 07:00:00,2011-08-22 08:35:00,48,2,22,19 August,Devon Bezuidenhout,Sugar on Tap
237517,191866,46,2011-08-19 17:00:00,2011-08-19 14:26:00,2011-08-26 18:00:00,2011-08-24 12:56:00,-1,-53,0,19 August,Jacques Redgard,Tradewind Logistics
237518,195139,179,2011-08-19 18:00:00,2011-08-19 18:23:00,2011-08-19 21:00:00,2011-08-19 21:59:00,0,1,0,19 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
237519,195147.,181,2011-08-19 18:00:00,2011-08-19 18:00:00,2011-08-19 21:00:00,2011-08-19 21:04:00,0,0,0,19 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
237520,195141,182,2011-08-19 18:00:00,2011-08-19 18:25:00,2011-08-19 21:00:00,2011-08-19 21:50:00,0,1,0,19 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
237521,195143,184,2011-08-19 18:00:00,2011-08-19 18:25:00,2011-08-19 21:00:00,2011-08-19 21:00:00,0,0,0,19 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
237523,195145,178,2011-08-19 21:00:00,2011-08-19 21:00:00,2011-08-20 01:00:00,2011-08-20 01:00:00,0,0,0,19 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
237524,195146,180,2011-08-19 21:00:00,2011-08-19 23:15:00,2011-08-20 01:00:00,2011-08-20 03:31:00,2,3,0,19 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
237525,195148,183,2011-08-19 21:00:00,2011-08-19 21:00:00,2011-08-20 01:00:00,2011-08-20 00:30:00,0,1,0,19 August,Arthur Vissagie,Illovo Sugar Speed Fleet Noodesburg
237526,195140,179,2011-08-20 00:30:00,2011-08-20 01:15:00,2011-08-20 04:00:00,2011-08-20 04:05:00,1,0,1,20 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
237526,195140,179,2011-08-20 00:30:00,2011-08-20 05:05:00,2011-08-20 04:00:00,2011-08-20 06:15:00,5,2,1,20 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
237527,195142,182,2011-08-20 00:30:00,2011-08-20 01:16:00,2011-08-20 04:00:00,2011-08-20 03:30:00,1,1,1,20 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
237527,195142,182,2011-08-20 00:30:00,2011-08-20 05:00:00,2011-08-20 04:00:00,2011-08-20 07:17:00,5,3,1,20 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
237528,195144,184,2011-08-20 00:30:00,2011-08-20 01:30:00,2011-08-20 04:00:00,2011-08-20 04:00:00,1,0,1,20 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
237528,195144,184,2011-08-20 00:30:00,2011-08-20 04:40:00,2011-08-20 04:00:00,2011-08-20 06:18:00,4,2,1,20 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
237529,195164,181,2011-08-20 00:30:00,2011-08-20 00:40:00,2011-08-20 04:00:00,2011-08-20 04:00:00,0,0,1,20 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
237529,195164,181,2011-08-20 00:30:00,2011-08-20 05:05:00,2011-08-20 04:00:00,2011-08-20 08:00:00,5,4,1,20 August,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
237530,195112,178,2011-08-20 06:00:00,2011-08-20 05:37:00,2011-08-20 10:00:00,2011-08-20 08:11:00,0,0,0,20 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237531,195116,183,2011-08-20 06:00:00,2011-08-20 05:30:00,2011-08-20 10:00:00,2011-08-20 08:30:00,1,0,1,20 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237532,195114,180,2011-08-20 07:00:00,2011-08-20 07:45:00,2011-08-20 11:00:00,2011-08-20 10:00:00,1,-1,0,20 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237436,197024,86,2011-08-22 08:00:00,2011-08-22 06:15:00,2011-08-23 08:00:00,2011-08-23 05:45:00,0,-2,69,20 August,Jacques Maartens,Sasko
237437,196974,188,2011-08-22 08:00:00,2011-08-22 06:00:00,2011-08-23 08:00:00,2011-08-23 05:31:00,-2,-2,69,20 August,Jacques Maartens,Sasko
237438,196954,84,2011-08-22 08:00:00,2011-08-22 09:09:00,2011-08-23 08:00:00,2011-08-23 07:50:00,1,0,69,20 August,Jacques Maartens,Sasko
237511,196876,83,2011-08-22 08:00:00,2011-08-22 06:55:00,2011-08-23 10:00:00,2011-08-23 08:30:00,-1,0,65,20 August,Jacques Maartens,Spar Group - Build It
237533,195118,179,2011-08-20 10:00:00,2011-08-20 09:32:00,2011-08-20 14:00:00,2011-08-20 13:48:00,0,0,1,20 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237221,192292,DM2,2011-08-18 14:00:00,2011-08-20 09:07:00,2011-08-19 10:00:00,2011-08-22 06:29:00,43,68,5,20 August,Devon Bezuidenhout,Sasko
237534,195119,181,2011-08-20 10:00:00,2011-08-20 10:15:00,2011-08-20 14:00:00,2011-08-20 14:10:00,0,0,1,20 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237535,195121,184,2011-08-20 10:00:00,2011-08-20 09:52:00,2011-08-20 14:00:00,2011-08-20 13:21:00,0,1,1,20 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237536,195120,182,2011-08-20 10:30:00,2011-08-20 10:43:00,2011-08-20 14:30:00,2011-08-20 15:05:00,0,1,1,20 August,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
237339,191861,239,2011-08-19 23:00:00,2011-08-20 19:00:00,2011-08-20 15:00:00,2011-08-21 18:24:00,20,27,29,20 August,Devon Bezuidenhout,Omnia Fertiliser
