Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
"","","","",""
405,417803,15230.00,18125.00,-2895.00
"","","","",""
389,418207,13457.00,15411.00,-1954.00
"","","","",""
411,418617,7372.00,7176.00,196.00
405,418632,16130.00,18125.00,-1995.00
392,418678,12835.00,12334.00,501.00
"","","","",""
403,418813,12973.00,14949.00,-1976.00
387,418937,18397.00,20428.00,-2031.00
404,418993,15193.00,17335.00,-2142.00
408,419094,5662.00,6250.00,-588.00
"","","","",""
411,419489,8250.00,8157.00,93.00
"","","","",""
"","","","",""
397,419941,14088.00,15804.00,-1716.00
395,420040,11845.00,15574.00,-3729.00
395,420041,12354.00,17532.00,-5178.00
395,420042,12990.00,17532.00,-4542.00
395,420043,13893.00,17532.00,-3639.00
"","","","",""
396,420047,7446.00,8246.00,-800.00
396,420048,9138.00,8246.00,892.00
394,420279,16296.00,16158.00,138.00
"","","","",""
"","","","",""
392,420397,13019.00,15367.00,-2348.00
397,420554,14975.00,15804.00,-829.00
389,420761,14344.00,15411.00,-1067.00
"","","","",""
388,420768,16974.00,18052.00,-1078.00
"","","","",""
"","","","",""
408,420950,8974.00,9808.00,-834.00
408,420951,9834.00,9808.00,26.00
"","","","",""
"","","","",""
410,421174,6557.00,12936.00,-6379.00
410,421187,7029.00,8743.00,-1714.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
410,421454,9033.00,10714.00,-1681.00
410,421455,9803.00,10714.00,-911.00
"","","","",""
410,421458,11806.00,12936.00,-1130.00
"","","","",""
390,421495,16325.00,17349.00,-1024.00
395,421721,16701.00,17532.00,-831.00
395,421724,17559.00,17532.00,27.00
395,421725,19054.00,21514.00,-2460.00
"","","","",""
398,421824,20140.00,20466.00,-326.00
398,421825,20400.00,20466.00,-66.00
"","","","",""
"","","","",""
412,421981,7175.00,8049.00,-874.00
"","","","",""
"","","","",""
"","","","",""
402,422096,14535.00,15077.00,-542.00
402,422097,16643.00,15077.00,1566.00
401,422195,17211.00,17210.00,1.00
410,422296,12712.00,12936.00,-224.00
"","","","",""
"","","","",""
"","","","",""
406,422781,10211.00,15336.00,-5125.00
406,422782,10982.00,12496.00,-1514.00
"","","","",""
406,422784,13154.00,14348.00,-1194.00
"","","","",""
406,422787,14350.00,14348.00,2.00
398,422863,20468.00,20466.00,2.00
411,422980,10882.00,10008.00,874.00
"","","","",""
397,423045,16986.00,16175.00,811.00
"","","","",""
412,423251,10793.00,12311.00,-1518.00
"","","","",""
"","","","",""
410,423829,13646.00,12714.00,932.00
"","","","",""
407,423863,10473.00,11145.00,-672.00
407,423864,11786.00,11145.00,641.00
399,423877,13205.00,12588.00,617.00
399,423878,14078.00,12588.00,1490.00
403,424081,13876.00,14949.00,-1073.00
403,424082,14213.00,14949.00,-736.00
403,424083,15735.00,17283.00,-1548.00
"","","","",""
399,424400,14826.00,14826.00,0.00
"","","","",""
406,424584,15447.00,15336.00,111.00
411,424638,11768.00,10008.00,1760.00
"","","","",""
406,424862,16214.00,15336.00,878.00
397,424883,"",16175.00,-16175.00
407,424903,14179.00,13419.00,760.00
388,424944,19205.00,20745.00,-1540.00
388,424946,19225.00,20745.00,-1520.00
"","","","",""
"","","","",""
405,425041,17019.00,18125.00,-1106.00
405,425042,17355.00,18125.00,-770.00
405,425043,18764.00,18125.00,639.00
393,425079,17422.00,17917.00,-495.00
"","","","",""
393,425081,19464.00,19740.00,-276.00
398,425147,22343.00,21489.00,854.00
395,425315,20884.00,21514.00,-630.00
389,425607,16227.00,16082.00,145.00
389,425608,16564.00,16082.00,482.00
389,425609,17456.00,16082.00,1374.00
408,425655,"",13897.00,-13897.00
409,425807,10363.00,11100.00,-737.00
409,425809,11397.00,12962.00,-1565.00
"","","","",""
"","","","",""
409,425812,13636.00,13554.00,82.00
388,426043,21370.00,21308.00,62.00
404,426460,"",18016.00,-18016.00
406,426505,17131.00,15336.00,1795.00
"","","","",""
