Cargo,Trip Number,Truck,Planned Loading Arrival,Loading Arrival,Planned Offloading Arrival,Offloading Arrival,Loading Difference (hrs),Offloading Difference (hrs),Planning Difference(hrs),Time Created,Created by,Customer
238212,195439,101,2011-09-03 07:00:00,2011-09-02 20:00:00,2011-09-05 08:00:00,2011-09-05 05:03:00,-11,-1,214,2 September,Mario Dorlly,Floorworx Africa(PTY) LTD
239513,194922,23,2011-09-02 19:00:00,2011-09-02 21:30:00,2011-09-05 08:00:00,2011-09-04 08:09:00,3,-22,2,2 September,Mario Dorlly,Kern Logistics CC
239461,194897,70,2011-09-03 12:00:00,2011-09-03 18:35:00,2011-09-05 08:00:00,2011-09-06 06:50:00,7,23,24,2 September,Devon Bezuidenhout,Quality Sugars(PTY)Ltd
239514,194106,225,2011-09-02 19:00:00,2011-09-02 19:40:00,2011-09-05 08:00:00,2011-09-05 07:45:00,1,0,2,2 September,Mario Dorlly,Kern Logistics CC
239515,187063,67,2011-09-02 18:00:00,2011-09-02 21:10:00,2011-09-05 08:00:00,2011-09-05 13:05:00,3,5,1,2 September,Mario Dorlly,Kern Logistics CC
239516,191955,81,2011-09-02 20:00:00,2011-09-02 22:40:00,2011-09-05 08:00:00,2011-09-05 07:42:00,3,0,3,2 September,Mario Dorlly,Kern Logistics CC
239199,197793,76,2011-09-02 18:00:00,2011-09-02 15:39:00,2011-09-05 08:00:00,2011-09-05 06:50:00,-2,-1,34,2 September,Mario Dorlly,Sasko
239517,F11903,E53,2011-09-04 12:00:00,2011-09-04 14:33:00,2011-09-05 12:00:00,2011-09-05 09:00:00,3,-3,43,2 September,Cameron Singh,Total SA
239518,196348,88,2011-09-02 16:00:00,2011-09-02 15:16:00,2011-09-05 08:00:00,2011-09-03 11:00:00,1,-45,1,2 September,Mario Dorlly,Premier Trunking - Isando
239520,F11922,E47,2011-09-03 12:00:00,2011-09-04 15:00:00,2011-09-04 12:00:00,2011-09-05 18:00:00,27,30,19,2 September,Cameron Singh,Total SA
239316,185665,124,2011-09-03 08:00:00,2011-09-03 10:50:00,2011-09-05 08:00:00,2011-09-05 12:20:00,3,4,39,2 September,Devon Bezuidenhout,Farmsecure Markets
239484,198115,243,2011-09-02 15:00:00,2011-09-04 17:00:00,2011-09-05 08:00:00,2011-09-05 10:50:00,50,3,4,2 September,Mario Dorlly,M4 Transport Brokers
239438,197064,232,2011-09-03 15:00:00,2011-09-03 13:30:00,2011-09-05 08:00:00,2011-09-05 05:40:00,0,-2,27,2 September,Devon Bezuidenhout,Libra Bathroom
239521,F12032,E45,2011-09-04 12:00:00,2011-09-05 10:46:00,2011-09-05 12:00:00,2011-09-07 09:12:00,23,45,43,2 September,Cameron Singh,Total SA
239416,197876,DM5,2011-09-02 16:00:00,2011-09-02 19:30:00,2011-09-05 08:00:00,2011-09-05 11:30:00,4,4,5,2 September,Devon Bezuidenhout,Lime Distributors (Natal) CC
239522,194831,261,2011-09-02 19:00:00,2011-09-02 18:30:00,2011-09-05 07:00:00,2011-09-05 05:56:00,1,-1,2,2 September,Kershan Balakistan,Premier Trunking - Isando
239478,195963,12,2011-09-03 15:00:00,2011-09-03 17:46:00,2011-09-04 08:00:00,2011-09-04 15:00:00,3,7,28,2 September,Devon Bezuidenhout,Omnia Fertiliser
239523,195933,186,2011-09-02 19:00:00,2011-09-02 19:12:00,2011-09-05 07:00:00,2011-09-03 12:00:00,0,-43,3,2 September,Kershan Balakistan,Premier Trunking - Isando
239524,B20200,238,2011-09-01 18:00:00,2011-09-01 11:00:00,2011-09-02 09:00:00,2011-09-02 07:50:00,-7,-1,22,2 September,Andre Honsh-Raj,Buckman New
238831,192836,220,2011-09-03 12:00:00,2011-09-03 11:10:00,2011-09-05 08:00:00,2011-09-05 06:15:00,1,0,117,2 September,Devon Bezuidenhout,Promac Paints
239525,194076,266,2011-09-02 19:00:00,2011-09-02 20:12:00,2011-09-05 07:00:00,2011-09-03 15:15:00,1,-38,3,2 September,Kershan Balakistan,Premier Trunking - Isando
239526,"",D07,2011-09-02 09:00:00,(none),2011-09-02 12:00:00,(none),147,144,7,2 September,Andre Honsh-Raj,Buckman New
239527,B20224,237,2011-09-04 18:00:00,2011-09-04 14:10:00,2011-09-05 09:00:00,2011-09-05 07:45:00,-2,-1,50,2 September,Andre Honsh-Raj,Buckman New
239506,192936,87,2011-09-02 18:00:00,2011-09-03 10:00:00,2011-09-05 08:00:00,2011-09-05 06:00:00,16,-2,2,2 September,Mario Dorlly,Barloworld Logistics (Cement)
239473,176967,241,2011-09-03 12:00:00,2011-09-03 15:00:00,2011-09-04 12:00:00,2011-09-04 22:50:00,3,11,25,2 September,Mario Dorlly,Omnia Fertiliser
239475,194190,14,2011-09-03 13:00:00,2011-09-03 13:00:00,2011-09-04 13:00:00,2011-09-04 16:31:00,0,4,26,2 September,Mario Dorlly,Omnia Fertiliser
239528,B20188,3,2011-09-02 13:00:00,2011-09-02 11:04:00,2011-09-03 09:00:00,2011-09-02 23:12:00,0,-8,3,2 September,Andre Honsh-Raj,Buckman New
236038,187950,28,2011-08-10 14:00:00,2011-09-02 16:30:00,2011-08-11 14:00:00,2011-09-03 16:00:00,555,554,3,2 September,Devon Bezuidenhout,Omnia Fertiliser
239467,197238,242,2011-09-03 15:00:00,2011-09-03 13:10:00,2011-09-05 10:00:00,2011-09-04 08:00:00,0,-26,28,2 September,Mario Dorlly,Omnia Fertiliser
239263,192970,111,2011-09-03 12:00:00,2011-09-03 14:00:00,2011-09-05 08:00:00,2011-09-05 07:10:00,2,1,49,2 September,Devon Bezuidenhout,Sasko
237978,195898,148,2011-08-24 18:00:00,2011-09-03 11:00:00,2011-08-25 15:00:00,2011-09-03 15:30:00,233,217,10,2 September,Devon Bezuidenhout,Omnia Fertiliser
239529,192960,122,2011-09-02 15:00:00,2011-09-02 14:55:00,2011-09-05 07:00:00,2011-09-05 07:18:00,0,0,1,2 September,Kershan Balakistan,Barloworld Logistics  (Illovo)
239317,195376,235,2011-09-03 13:00:00,2011-09-03 17:00:00,2011-09-05 08:00:00,2011-09-05 06:00:00,4,-2,44,2 September,Mario Dorlly,Farmsecure Markets
239538,195845,20,2011-09-02 17:00:00,2011-09-03 17:00:00,2011-09-05 08:00:00,2011-09-05 06:30:00,24,0,1,2 September,Mario Dorlly,Premier Trunking - Isando
239537,195000,69,2011-09-03 10:00:00,2011-09-03 11:00:00,2011-09-05 08:00:00,2011-09-05 06:00:00,1,-2,16,2 September,Mario Dorlly,Sabcorp
239523,195933,186,2011-09-02 19:00:00,2011-09-04 11:00:00,2011-09-05 07:00:00,2011-09-05 06:05:00,40,1,3,2 September,Kershan Balakistan,Premier Trunking - Isando
239539,193394,182,2011-09-02 18:00:00,2011-09-02 18:06:00,2011-09-02 22:00:00,2011-09-02 21:16:00,0,1,0,2 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239540,193396,185,2011-09-02 18:00:00,2011-09-02 18:19:00,2011-09-02 22:00:00,2011-09-02 21:49:00,0,0,0,2 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239541,193383,178,2011-09-02 22:00:00,2011-09-02 20:58:00,2011-09-03 02:00:00,2011-09-03 00:01:00,-1,0,4,2 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239542,193361,179,2011-09-02 22:00:00,2011-09-02 21:42:00,2011-09-02 02:00:00,2011-09-03 01:07:00,0,23,2,2 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239543,193335,180,2011-09-02 22:00:00,2011-09-02 21:03:00,2011-09-02 02:00:00,2011-09-03 00:30:00,1,23,2,2 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239544,193384,181,2011-09-02 22:00:00,2011-09-02 22:40:00,2011-09-03 02:00:00,2011-09-03 02:00:00,1,0,2,2 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239450,193370,179,2011-09-02 12:00:00,2011-09-02 16:05:00,2011-09-02 15:00:00,2011-09-02 18:34:00,4,4,0,2 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239545,198116,240,2011-09-02 23:00:00,2011-09-02 23:41:00,2011-09-05 08:00:00,2011-09-05 08:00:00,1,0,2,2 September,Mario Dorlly,Premier Trunking - Isando
239382,197990,221,2011-09-02 11:00:00,2011-09-02 22:00:00,2011-09-05 08:00:00,2011-09-05 08:00:00,11,0,3,2 September,Mario Dorlly,BSI Steel Limited
239361,188441,193,2011-09-01 19:00:00,2011-09-02 18:07:00,2011-09-01 23:00:00,2011-09-02 20:32:00,23,22,0,2 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239404,189796,66,2011-09-02 12:00:00,2011-09-02 20:00:00,2011-09-03 12:00:00,(none),8,120,3,2 September,Mario Dorlly,Barloworld Logistics (Cement)
239546,193399,193,2011-09-02 23:00:00,2011-09-02 23:13:00,2011-09-03 03:00:00,2011-09-03 03:00:00,0,0,0,2 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239546,193399,193,2011-09-02 23:00:00,2011-09-03 05:00:00,2011-09-03 03:00:00,2011-09-03 06:07:00,6,3,0,2 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239547,193395,182,2011-09-02 23:00:00,2011-09-03 00:12:00,2011-09-03 03:00:00,2011-09-03 03:00:00,1,0,0,2 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239547,193395,182,2011-09-02 23:00:00,2011-09-03 06:00:00,2011-09-03 03:00:00,2011-09-03 07:44:00,7,5,0,2 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239551,193397,185,2011-09-02 23:00:00,2011-09-03 00:20:00,2011-09-03 03:00:00,2011-09-03 04:08:00,1,1,0,2 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239551,193397,185,2011-09-02 23:00:00,2011-09-03 05:00:00,2011-09-03 03:00:00,2011-09-03 07:10:00,6,4,0,2 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239497,193360,189,2011-09-02 14:30:00,2011-09-02 19:17:00,2011-09-02 17:00:00,2011-09-02 21:00:00,5,4,2,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239552,193400,178,2011-09-03 06:00:00,2011-09-03 05:36:00,2011-09-03 10:00:00,2011-09-03 08:35:00,0,-1,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239553,193402,179,2011-09-03 06:00:00,2011-09-03 06:00:00,2011-09-03 10:00:00,2011-09-03 10:00:00,0,0,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239554,193404,180,2011-09-03 06:00:00,2011-09-03 05:35:00,2011-09-03 10:00:00,2011-09-03 10:00:00,0,0,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239555,193406,181,2011-09-03 06:00:00,2011-09-03 06:48:00,2011-09-03 10:00:00,2011-09-03 09:59:00,1,0,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239556,F10610,E51,2011-09-03 08:00:00,2011-09-03 07:25:00,2011-09-04 10:00:00,2011-09-04 13:25:00,1,3,0,3 September,Thulisile Dlamini,Engen
239557,195501,182,2011-09-03 11:00:00,2011-09-03 09:00:00,2011-09-03 15:00:00,2011-09-03 12:34:00,-2,-2,3,3 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239558,195503,193,2011-09-03 11:00:00,2011-09-03 08:45:00,2011-09-03 14:00:00,2011-09-03 11:39:00,-2,-2,1,3 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239559,195502,185,2011-09-03 11:00:00,2011-09-03 10:18:00,2011-09-03 15:00:00,2011-09-03 13:41:00,1,-1,1,3 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239563,187111,43,2011-09-03 12:00:00,2011-09-03 16:40:00,2011-09-10 15:00:00,(none),5,-49,3,3 September,Jacques Redgard,Zambia Sugar
239565,184473,54,2011-09-03 12:00:00,2011-09-03 12:10:00,2011-09-10 15:00:00,(none),0,-49,3,3 September,Jacques Redgard,Zambia Sugar
239566,194001,45,2011-09-03 12:00:00,2011-09-03 16:35:00,2011-09-10 15:00:00,(none),5,-49,1,3 September,Jacques Redgard,Zambia Sugar
239567,181343,195,2011-09-03 10:00:00,2011-09-02 23:20:00,2011-09-05 07:00:00,2011-09-05 07:00:00,-9,0,1,3 September,Kershan Balakistan,Premier Trunking - Isando
239568,195477,194,2011-09-03 14:00:00,2011-09-03 13:10:00,2011-09-05 07:00:00,2011-09-04 17:00:00,1,-14,3,3 September,Kershan Balakistan,Premier Trunking - Isando
239569,195481,192,2011-09-03 14:00:00,2011-09-03 12:38:00,2011-09-05 07:00:00,2011-09-05 06:40:00,-1,0,3,3 September,Kershan Balakistan,Premier Trunking - Isando
239570,191978,233,2011-09-03 12:00:00,2011-09-03 17:00:00,2011-09-05 09:00:00,2011-09-04 16:00:00,5,-17,1,3 September,Slindile Gugulethu Ndlovu,Sasko
239571,193401,178,2011-09-03 12:00:00,2011-09-03 11:50:00,2011-09-03 19:00:00,2011-09-03 15:05:00,0,-2,1,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239571,193401,178,2011-09-03 12:00:00,2011-09-03 16:07:00,2011-09-03 19:00:00,2011-09-03 18:33:00,4,0,1,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239572,193403,179,2011-09-03 12:00:00,2011-09-03 12:00:00,2011-09-03 19:00:00,2011-09-03 14:00:00,0,-5,1,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239572,193403,179,2011-09-03 12:00:00,2011-09-03 16:00:00,2011-09-03 19:00:00,2011-09-03 18:46:00,4,0,1,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239573,193405,180,2011-09-03 13:00:00,2011-09-03 13:00:00,2011-09-03 19:00:00,2011-09-03 15:00:00,0,-4,3,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239573,193405,180,2011-09-03 13:00:00,2011-09-03 16:00:00,2011-09-03 19:00:00,2011-09-03 19:00:00,3,0,3,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239504,193407,196,2011-09-03 11:00:00,2011-09-04 09:00:00,2011-09-05 07:00:00,2011-09-05 06:00:00,22,-1,20,3 September,Sam Nzimande,Barloworld Logistics  (Illovo)
239600,185824,94,2011-09-03 15:00:00,2011-09-03 16:29:00,2011-09-10 13:00:00,(none),1,-47,2,3 September,Jacques Redgard,Zambia Sugar
238297,196335,DM9,2011-08-25 17:00:00,2011-09-04 06:00:00,2011-08-26 15:00:00,2011-09-04 11:30:00,229,213,0,3 September,Sam Nzimande,Omnia Fertiliser
239601,186293,E06,2011-09-04 10:00:00,2011-09-04 11:38:00,2011-09-10 09:00:00,(none),2,-43,15,3 September,Vimal Ganesh,Zambia Sugar
239602,176995,E07,2011-09-04 09:00:00,2011-09-03 15:30:00,2011-09-10 08:00:00,(none),-16,-42,14,3 September,Vimal Ganesh,Zambia Sugar
239603,188464,E13,2011-09-04 10:00:00,2011-09-04 19:00:00,2011-09-09 12:00:00,(none),9,-22,16,3 September,Vimal Ganesh,Zambia Sugar
239604,195507,181,2011-09-03 18:00:00,2011-09-03 20:00:00,2011-09-03 22:00:00,2011-09-03 22:00:00,2,0,0,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239605,195509,182,2011-09-03 18:00:00,2011-09-03 18:34:00,2011-09-03 22:00:00,2011-09-03 22:00:00,1,0,0,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239607,195515,193,2011-09-03 18:00:00,2011-09-03 17:45:00,2011-09-03 22:00:00,2011-09-03 21:00:00,0,-1,0,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239608,195511,185,2011-09-03 18:00:00,2011-09-03 19:00:00,2011-09-03 22:00:00,2011-09-03 22:08:00,1,0,0,3 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239609,195513,189,2011-09-03 20:00:00,2011-09-03 21:04:00,2011-09-03 23:00:00,2011-09-04 01:13:00,1,2,0,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239610,195506,180,2011-09-03 22:00:00,2011-09-03 22:00:00,2011-09-04 03:00:00,2011-09-03 23:47:00,0,-3,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239611,195505,179,2011-09-03 22:00:00,2011-09-03 23:00:00,2011-09-04 03:00:00,2011-09-04 02:29:00,1,1,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239612,195504,178,2011-09-03 22:00:00,2011-09-03 21:15:00,2011-09-04 03:00:00,2011-09-04 00:59:00,1,-2,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239614,195516,193,2011-09-03 23:30:00,2011-09-03 23:53:00,2011-09-04 03:30:00,2011-09-04 03:00:00,0,1,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239614,195516,193,2011-09-03 23:30:00,2011-09-04 06:00:00,2011-09-04 03:30:00,2011-09-04 06:14:00,7,3,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239615,195512,185,2011-09-03 23:30:00,2011-09-04 00:44:00,2011-09-04 03:30:00,2011-09-04 03:00:00,1,1,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239615,195512,185,2011-09-03 23:30:00,2011-09-04 04:00:00,2011-09-04 03:30:00,2011-09-04 06:35:00,5,3,1,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239616,195510,182,2011-09-03 23:30:00,2011-09-04 00:52:00,2011-09-04 03:30:00,2011-09-04 03:00:00,1,1,0,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239616,195510,182,2011-09-03 23:30:00,2011-09-04 05:00:00,2011-09-04 03:30:00,2011-09-04 06:10:00,6,3,0,3 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239617,195517,178,2011-09-04 06:00:00,2011-09-04 05:44:00,2011-09-04 10:00:00,2011-09-04 08:30:00,0,0,2,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239618,195519,179,2011-09-04 06:00:00,2011-09-04 05:59:00,2011-09-04 10:00:00,2011-09-04 09:36:00,0,0,2,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239619,195521,180,2011-09-04 06:00:00,2011-09-04 05:44:00,2011-09-04 10:00:00,2011-09-04 09:00:00,0,-1,0,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239620,195523,181,2011-09-04 06:00:00,2011-09-04 06:48:00,2011-09-04 10:00:00,2011-09-04 11:12:00,1,1,0,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239621,195525,189,2011-09-04 06:00:00,2011-09-04 06:12:00,2011-09-04 10:00:00,2011-09-04 10:15:00,0,0,0,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239622,195416,100,2011-09-03 17:00:00,2011-09-03 14:10:00,2011-09-05 08:00:00,2011-09-05 06:45:00,-1,-1,14,4 September,Mario Dorlly,Omnia Fertiliser
239623,195527,182,2011-09-04 10:00:00,2011-09-04 08:48:00,2011-09-04 15:00:00,2011-09-04 11:42:00,-1,-3,0,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239624,195528,185,2011-09-04 10:00:00,2011-09-04 09:41:00,2011-09-04 15:00:00,2011-09-04 12:55:00,0,-2,0,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239625,195529,193,2011-09-04 10:00:00,2011-09-04 09:05:00,2011-09-04 14:00:00,2011-09-04 12:09:00,1,0,0,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239626,186603,16,2011-09-05 08:00:00,2011-09-03 19:36:00,2011-09-12 16:00:00,(none),-36,-98,20,4 September,Jacques Redgard,Zambia Sugar
239308,192341,62,2011-09-05 08:00:00,2011-09-05 06:45:00,2011-09-14 11:00:00,(none),-1,-141,87,4 September,Jacques Redgard,Access Freight International - Overborder
239627,194022,105,2011-09-05 08:00:00,2011-09-04 16:00:00,2011-09-12 15:00:00,(none),-16,-97,20,4 September,Jacques Redgard,Zambia Sugar
239320,191962,257,2011-09-05 00:00:00,2011-09-05 06:30:00,2011-09-12 00:00:00,(none),7,-82,79,4 September,Jacques Redgard,MB Barter & Trading (PTY)
239321,190200,247,2011-09-05 00:00:00,2011-09-05 06:45:00,2011-09-12 00:00:00,(none),7,-82,79,4 September,Jacques Redgard,MB Barter & Trading (PTY)
239315,195284,254,2011-09-05 06:00:00,2011-09-05 08:40:00,2011-09-12 00:00:00,(none),3,-82,85,4 September,Jacques Redgard,Forwarding African Transport Services (F.A.T.S.)
239466,196333,212,2011-09-04 15:00:00,2011-09-04 16:00:00,2011-09-05 15:00:00,2011-09-06 09:40:00,1,19,52,4 September,Mario Dorlly,Omnia Fertiliser
239144,192852,169,2011-09-05 08:00:00,2011-09-05 06:21:00,2011-09-05 15:00:00,2011-09-05 17:00:00,0,2,113,4 September,Mario Dorlly,Pannar Seeds
239499,194972,30,2011-09-05 08:00:00,2011-09-05 10:35:00,2011-09-05 15:00:00,2011-09-06 06:10:00,3,15,67,4 September,Mario Dorlly,Pannar Seeds
239628,195518,178,2011-09-04 12:00:00,2011-09-04 11:36:00,2011-09-04 16:00:00,2011-09-04 15:08:00,0,1,1,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239629,195520,179,2011-09-04 12:00:00,2011-09-04 13:09:00,2011-09-04 16:00:00,2011-09-04 16:00:00,1,0,1,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239629,195520,179,2011-09-04 12:00:00,2011-09-04 17:00:00,2011-09-04 16:00:00,2011-09-04 18:06:00,5,2,1,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239468,340542,215,2011-09-03 15:00:00,2011-09-03 13:53:00,2011-09-05 08:00:00,2011-09-05 06:20:00,-1,0,28,4 September,Mario Dorlly,Omnia Fertiliser
239630,195522,180,2011-09-04 12:00:00,2011-09-04 11:53:00,2011-09-04 16:00:00,2011-09-04 16:10:00,0,0,1,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239630,195522,180,2011-09-04 12:00:00,2011-09-04 17:00:00,2011-09-04 16:00:00,2011-09-04 18:13:00,5,2,1,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239631,195524,181,2011-09-04 13:00:00,2011-09-04 14:00:00,2011-09-04 15:00:00,2011-09-04 15:30:00,1,1,0,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239631,195524,181,2011-09-04 13:00:00,2011-09-04 16:00:00,2011-09-04 15:00:00,2011-09-04 18:34:00,3,4,0,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239254,194096,226,2011-09-01 14:00:00,2011-09-03 18:00:00,2011-09-03 07:00:00,2011-09-05 09:07:00,52,50,4,4 September,Mario Dorlly,AE Consultants
239633,195526,189,2011-09-04 13:00:00,2011-09-04 13:35:00,2011-09-04 16:00:00,2011-09-04 15:16:00,1,1,0,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239633,195526,189,2011-09-04 13:00:00,2011-09-04 15:55:00,2011-09-04 16:00:00,2011-09-04 18:00:00,3,2,0,4 September,Xolani Buthelezi,Illovo Sugar Speed Fleet Noodesburg
239634,195904,28,2011-09-04 18:00:00,2011-09-04 08:00:00,2011-09-05 15:00:00,2011-09-06 09:30:00,-10,19,1,4 September,Mario Dorlly,Premier Trunking - Isando
239635,195289,123,2011-09-04 19:00:00,2011-09-05 05:50:00,2011-09-05 12:00:00,2011-09-05 21:10:00,11,9,2,4 September,Sam Nzimande,Premier Trunking - Isando
239636,196945,DM9,2011-09-04 18:00:00,2011-09-04 17:25:00,2011-09-05 13:00:00,2011-09-05 16:10:00,1,3,1,4 September,Mario Dorlly,Premier Trunking - Isando
239638,198157,148,2011-09-04 18:00:00,2011-09-04 20:00:00,2011-09-05 10:00:00,2011-09-05 20:00:00,2,10,1,4 September,Mario Dorlly,Premier Trunking - Isando
239639,194853,191,2011-09-04 20:00:00,2011-09-05 08:00:00,2011-09-05 12:00:00,2011-09-05 20:15:00,12,8,4,4 September,Sam Nzimande,Premier Trunking - Isando
239640,195530,178,2011-09-04 18:00:00,2011-09-04 18:47:00,2011-09-04 22:00:00,2011-09-04 21:53:00,1,0,1,4 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239641,195533,182,2011-09-04 18:00:00,2011-09-04 18:00:00,2011-09-04 22:00:00,2011-09-04 21:29:00,0,1,1,4 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239642,195535,185,2011-09-04 18:00:00,2011-09-04 17:49:00,2011-09-04 22:00:00,2011-09-04 20:54:00,0,-1,1,4 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239643,195537,193,2011-09-04 17:00:00,2011-09-04 18:11:00,2011-09-04 22:00:00,2011-09-04 21:42:00,1,0,0,4 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239645,193398,179,2011-09-04 22:00:00,2011-09-04 20:44:00,2011-09-05 02:00:00,2011-09-05 00:06:00,-1,0,2,4 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239646,195532,180,2011-09-04 22:00:00,2011-09-04 21:15:00,2011-09-05 02:00:00,2011-09-05 01:05:00,1,1,2,4 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239647,195508,181,2011-09-04 22:00:00,2011-09-04 21:09:00,2011-09-05 02:00:00,2011-09-05 00:23:00,1,0,0,4 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239648,195514,189,2011-09-04 22:00:00,2011-09-04 20:42:00,2011-09-05 02:00:00,2011-09-04 23:35:00,-1,-2,0,4 September,Sam Nzimande,Illovo Sugar Speed Fleet Noodesburg
239649,195536,185,2011-09-04 23:00:00,2011-09-04 23:30:00,2011-09-05 03:00:00,2011-09-05 03:00:00,1,0,1,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239649,195536,185,2011-09-04 23:00:00,2011-09-05 05:00:00,2011-09-05 03:00:00,2011-09-05 06:08:00,6,3,1,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239650,195538,193,2011-09-04 23:00:00,2011-09-05 00:05:00,2011-09-05 03:00:00,2011-09-05 04:00:00,1,1,1,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239650,195538,193,2011-09-04 23:00:00,2011-09-05 05:00:00,2011-09-05 03:00:00,2011-09-05 07:00:00,6,4,1,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239651,195534,182,2011-09-04 23:00:00,2011-09-05 00:05:00,2011-09-05 03:00:00,2011-09-05 03:00:00,1,0,1,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239651,195534,182,2011-09-04 23:00:00,2011-09-05 05:00:00,2011-09-05 03:00:00,2011-09-05 05:37:00,6,3,1,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239652,195531,178,2011-09-04 23:00:00,2011-09-05 00:10:00,2011-09-05 03:00:00,2011-09-05 03:00:00,1,0,1,4 September,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
239654,195539,179,2011-09-05 06:00:00,2011-09-05 05:14:00,2011-09-05 10:00:00,2011-09-05 09:13:00,1,1,1,Monday,Elsworth Nduli,Illovo Sugar Speed Fleet Noodesburg
