Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
T133,1028,T24 - Highflats,40.000,"",2015-09-28,"R9,492.04","R1,708.57",425,Yes
T134,1036,T24 - Revenue - Hfts AdHoc,40.000,"",2015-09-28,"R11,419.06","R2,055.43",550,Yes
T135,1037,T24 - Revenue - Hfts AdHoc,40.000,"",2015-09-28,"R11,419.06","R2,055.43",550,Yes
T136,2059,T24 - Highflats,40.000,"",2015-09-28,"R9,492.04","R1,708.57",425,Yes
T137,2056,T24 - Highflats,40.000,"",2015-09-28,"R9,492.04","R1,708.57",425,Yes
T138,2057,T24 - Highflats,40.000,"",2015-09-28,"R9,492.04","R1,708.57",425,Yes
T140,2060,T24 - Highflats,40.000,"",2015-09-28,"R9,492.04","R1,708.57",425,Yes
T141,4103,T24 - Revenue - Sappi KZN,"","",2015-09-28,"R5,834.40","R1,050.19",550,Yes
T142,4105,T24 - Revenue - Sappi KZN,"","",2015-09-28,"R5,834.40","R1,050.19",550,Yes
T143,4104,T24 - Revenue - Sappi KZN,"","",2015-09-28,"R5,834.40","R1,050.19",550,Yes
T144,1024,T24 - Revenue - Sappi KZN,"","",2015-09-28,"R5,834.40","R1,050.19",550,Yes
T145,6020,T24 - Revenue - Sappi KZN,"","",2015-09-28,"R5,834.40","R1,050.19",550,Yes
T146,6021,T24 - Revenue - Sappi KZN,"","",2015-09-28,"R5,834.40","R1,050.19",550,Yes
T147,146,T24 - Revenue - Sappi KZN,"","",2015-09-28,"R5,834.40","R1,050.19",550,Yes
T148,6002,T24 - Revenue MPU Adhoc,40.000,"",2015-09-28,"R7,708.59","R1,387.55",450,Yes
T149,"",T24 - Revenue MPU Adhoc,40.000,"",2015-09-28,"R7,708.59","R1,387.55",450,Yes
T150,"",T24 - Revenue MPU Adhoc,40.000,"",2015-09-28,"R7,708.59","R1,387.55",450,Yes
T151,5557,T24 - Revenue MPU Adhoc,40.000,"",2015-09-28,"R7,708.59","R1,387.55",450,Yes
T152,5560,T24 - Revenue MPU Adhoc,40.000,"",2015-09-28,"R7,708.59","R1,387.55",450,Yes
T153,5561,T24 - Revenue - Howick Adhoc,40.000,"",2015-09-28,"R8,609.25","R1,549.67",500,Yes
T154,5575,T24 - Revenue - Howick Adhoc,40.000,"",2015-09-28,"R8,609.25","R1,549.67",500,Yes
