Fleet No.,Refuel Order Number,Odometer,Last Trip Odometer,Variance
T138,414846,136931.00,134847.00,2084.00
"","","","",""
T136,414866,138463.00,137339.00,1124.00
"","","","",""
T128,414876,289990.00,288962.00,1028.00
T131,414949,282891.00,282804.00,87.00
T128,415150,290354.00,289541.00,813.00
T140,415263,134487.00,133727.00,760.00
T137,415280,137638.00,137633.00,5.00
T137,415284,138013.00,137250.00,763.00
"","","","",""
T130,415297,310810.00,310046.00,764.00
"","","","",""
T128,415305,291141.00,290329.00,812.00
"","","","",""
"","","","",""
"","","","",""
T138,415339,136931.00,136321.00,610.00
"","","","",""
T132,415361,491988.00,491715.00,273.00
T140,415386,135965.00,134461.00,1504.00
T140,415390,135965.00,134461.00,1504.00
T140,415392,135965.00,134842.00,1123.00
T130,415396,311314.00,311167.00,147.00
T130,415401,311548.00,311167.00,381.00
"","","","",""
T137,415416,138809.00,137986.00,823.00
T138,415418,136931.00,136701.00,230.00
T133,415421,475381.00,474917.00,464.00
"","","","",""
"","","","",""
"","","","",""
T130,415669,312297.00,316340.00,-4043.00
T128,415673,292403.00,291902.00,501.00
"","","","",""
T137,415691,139195.00,139119.00,76.00
"","","","",""
T136,415699,140156.00,139919.00,237.00
T138,415714,137265.00,137436.00,-171.00
T138,415719,137582.00,137788.00,-206.00
"","","","",""
T133,415779,475816.00,475689.00,127.00
T140,415790,136736.00,136486.00,250.00
T138,415810,138574.00,138545.00,29.00
T138,415819,138574.00,138173.00,401.00
"","","","",""
T136,415830,140941.00,140756.00,185.00
T128,415851,293314.00,292704.00,610.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T137,416137,140696.00,139477.00,1219.00
T138,416193,138762.00,138933.00,-171.00
T136,416197,141326.00,141319.00,7.00
T136,416205,141326.00,141478.00,-152.00
T132,416211,"",492940.00,-492940.00
"","","","",""
T130,416245,"",313213.00,-313213.00
"","","","",""
T140,417301,136879.00,136885.00,-6.00
T129,417305,293096.00,293283.00,-187.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T131,417349,284265.00,284236.00,29.00
"","","","",""
"","","","",""
"","","","",""
T136,417390,"",141702.00,-141702.00
T137,417396,"",141183.00,-141183.00
"","","","",""
T140,417405,"",137040.00,-137040.00
T129,417422,"",293827.00,-293827.00
T132,417456,493728.00,493473.00,255.00
T133,417459,476779.00,476708.00,71.00
T140,417461,138025.00,138018.00,7.00
T131,417468,285442.00,285190.00,252.00
T138,417475,139839.00,140010.00,-171.00
"","","","",""
"","","","",""
T137,417486,141963.00,141719.00,244.00
"","","","",""
T138,417489,140194.00,139477.00,717.00
"","","","",""
T138,417520,140385.00,140167.00,218.00
"","","","",""
T129,417526,294444.00,294416.00,28.00
"","","","",""
T133,417535,477156.00,476708.00,448.00
T138,417537,140797.00,140556.00,241.00
T130,417548,314864.00,315015.00,-151.00
T136,417551,143215.00,142655.00,560.00
T140,417559,138394.00,138018.00,376.00
T128,417561,295205.00,295451.00,-246.00
T137,417570,142452.00,141877.00,575.00
T137,417580,143062.00,142819.00,243.00
"","","","",""
T136,417583,143947.00,143367.00,580.00
T132,417586,494646.00,494725.00,-79.00
T128,417589,295787.00,296033.00,-246.00
T131,417593,285969.00,285941.00,28.00
"","","","",""
T138,417596,141108.00,141101.00,7.00
"","","","",""
T129,417609,294921.00,294416.00,505.00
T140,417760,138750.00,138723.00,27.00
T130,417777,316428.00,316115.00,313.00
"","","","",""
"","","","",""
T137,417820,143551.00,142976.00,575.00
T137,417824,143551.00,142976.00,575.00
T140,417834,139735.00,139112.00,623.00
T132,417837,494959.00,494725.00,234.00
T136,417946,144484.00,144311.00,173.00
"","","","",""
"","","","",""
T133,418171,478434.00,477347.00,1087.00
T133,418172,478835.00,477800.00,1035.00
T138,418173,141934.00,141258.00,676.00
"","","","",""
T131,418179,286357.00,286346.00,11.00
"","","","",""
"","","","",""
T132,418205,495766.00,495374.00,392.00
T138,418234,142728.00,142017.00,711.00
"","","","",""
"","","","",""
"","","","",""
T136,418249,145468.00,144913.00,555.00
"","","","",""
T137,418362,143896.00,143524.00,372.00
T136,418370,145942.00,144913.00,1029.00
T131,418388,287238.00,287338.00,-100.00
T129,418392,296085.00,296186.00,-101.00
T128,418394,297717.00,297962.00,-245.00
T137,418410,144882.00,144126.00,756.00
"","","","",""
T132,418418,496307.00,496116.00,191.00
"","","","",""
"","","","",""
T129,418434,296446.00,296548.00,-102.00
"","","","",""
T133,418447,478895.00,478404.00,491.00
T130,418449,317438.00,317496.00,-58.00
T138,418454,143267.00,143181.00,86.00
T137,418457,145351.00,145179.00,172.00
T140,418471,141546.00,140991.00,555.00
"","","","",""
T128,418503,298225.00,298132.00,93.00
"","","","",""
T140,418519,142132.00,141373.00,759.00
T130,418525,318168.00,318341.00,-173.00
T128,418530,298625.00,298710.00,-85.00
T132,418537,497079.00,496896.00,183.00
T138,418701,144331.00,143562.00,769.00
"","","","",""
T136,418707,146890.00,147046.00,-156.00
T137,418711,145893.00,145865.00,28.00
T130,418713,318168.00,317957.00,211.00
T131,418721,288152.00,288124.00,28.00
T129,418723,296751.00,296548.00,203.00
T132,418724,497528.00,497206.00,322.00
T138,418730,144810.00,144627.00,183.00
T136,418731,147435.00,147046.00,389.00
T129,418739,297236.00,296905.00,331.00
"","","","",""
T130,418746,318637.00,318868.00,-231.00
T137,418761,146253.00,146405.00,-152.00
T140,418779,143149.00,142964.00,185.00
"","","","",""
T130,418797,319579.00,319552.00,27.00
T136,418798,147978.00,148135.00,-157.00
T129,418804,297539.00,297472.00,67.00
"","","","",""
T132,418814,497896.00,497457.00,439.00
T138,418825,145332.00,145321.00,11.00
T137,418834,146794.00,146631.00,163.00
T131,418863,288720.00,289190.00,-470.00
T129,418866,297950.00,297922.00,28.00
"","","","",""
T140,418886,143536.00,143686.00,-150.00
"","","","",""
T137,418897,147779.00,147930.00,-151.00
T136,418906,148146.00,148690.00,-544.00
"","","","",""
"","","","",""
"","","","",""
T130,418927,320002.00,319942.00,60.00
T132,418928,498521.00,498255.00,266.00
T128,418938,301309.00,300312.00,997.00
"","","","",""
"","","","",""
T138,418977,146034.00,146266.00,-232.00
"","","","",""
"","","","",""
T140,418986,144360.00,144088.00,272.00
T136,418987,149082.00,149237.00,-155.00
T130,419718,321445.00,321171.00,274.00
T140,419721,144728.00,144879.00,-151.00
T136,419724,149816.00,149787.00,29.00
"","","","",""
T136,419740,150019.00,149787.00,232.00
T137,419744,149439.00,149410.00,29.00
T129,419754,299228.00,299202.00,26.00
T128,420546,302855.00,302855.00,0.00
"","","","",""
T130,420549,321977.00,321894.00,83.00
T131,420550,290546.00,290632.00,-86.00
"","","","",""
T133,420552,481753.00,481665.00,88.00
T136,420553,150293.00,150170.00,123.00
"","","","",""
T138,420557,147535.00,147372.00,163.00
T140,420559,145347.00,145262.00,85.00
T131,420774,290835.00,290809.00,26.00
"","","","",""
"","","","",""
T140,420781,145347.00,145262.00,85.00
T130,420783,321977.00,322444.00,-467.00
"","","","",""
T130,420788,322473.00,321894.00,579.00
T136,420789,150747.00,150718.00,29.00
"","","","",""
T133,420792,481958.00,481958.00,0.00
T138,420796,148080.00,147763.00,317.00
T128,420797,303116.00,303442.00,-326.00
T137,420801,150538.00,150509.00,29.00
T130,420806,322852.00,323004.00,-152.00
"","","","",""
"","","","",""
"","","","",""
T133,420820,482514.00,482268.00,246.00
T136,420821,150843.00,151291.00,-448.00
T136,420822,151317.00,151839.00,-522.00
"","","","",""
T138,420826,149102.00,148468.00,634.00
T130,421028,323224.00,323397.00,-173.00
T133,421034,482889.00,482427.00,462.00
"","","","",""
T137,421048,151144.00,150509.00,635.00
"","","","",""
"","","","",""
T130,421087,323955.00,323397.00,558.00
T136,421096,152407.00,152234.00,173.00
T140,421099,146940.00,146913.00,27.00
T140,421103,147233.00,146913.00,320.00
T128,421106,304296.00,304620.00,-324.00
T130,421110,323986.00,323644.00,342.00
T138,421120,149582.00,149410.00,172.00
T140,421492,147647.00,147148.00,499.00
T137,421581,151912.00,151056.00,856.00
T133,421585,483287.00,482802.00,485.00
T138,421589,149800.00,149793.00,7.00
T130,421591,324543.00,324570.00,-27.00
T132,421597,500788.00,500759.00,29.00
"","","","",""
T137,421608,152321.00,152298.00,23.00
T131,421749,290835.00,292300.00,-1465.00
T130,421761,325069.00,325045.00,24.00
"","","","",""
T129,422269,299932.00,299421.00,511.00
"","","","",""
T129,422271,300703.00,300778.00,-75.00
"","","","",""
"","","","",""
T129,422274,302041.00,302138.00,-97.00
T129,422275,302262.00,302138.00,124.00
T130,422277,325448.00,325600.00,-152.00
"","","","",""
T130,422279,326180.00,326153.00,27.00
T136,422513,152939.00,152852.00,87.00
T128,422530,305191.00,305280.00,-89.00
"","","","",""
T140,422538,148120.00,147148.00,972.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T136,422798,153411.00,153326.00,85.00
"","","","",""
T133,422827,484328.00,484253.00,75.00
"","","","",""
"","","","",""
"","","","",""
T137,422860,153104.00,152922.00,182.00
"","","","",""
"","","","",""
T136,422870,154144.00,153957.00,187.00
T138,422920,151842.00,151284.00,558.00
T138,422922,151842.00,151284.00,558.00
"","","","",""
T140,422933,149211.00,148648.00,563.00
"","","","",""
T128,422937,306990.00,306964.00,26.00
T131,422970,292982.00,292550.00,432.00
T128,423147,308173.00,308148.00,25.00
T137,423148,154586.00,154560.00,26.00
T128,423192,3077583.00,307555.00,2770028.00
T130,423194,326734.00,326153.00,581.00
T132,423200,501893.00,502331.00,-438.00
T140,423211,149762.00,149579.00,183.00
T136,423212,155293.00,155048.00,245.00
T137,423214,154187.00,154002.00,185.00
"","","","",""
"","","","",""
T130,423238,327272.00,327102.00,170.00
"","","","",""
"","","","",""
"","","","",""
T131,423363,293848.00,293488.00,360.00
"","","","",""
"","","","",""
T138,423741,153116.00,152992.00,124.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T132,423818,502573.00,502331.00,242.00
T138,423819,153116.00,152709.00,407.00
"","","","",""
"","","","",""
T131,424147,294265.00,294291.00,-26.00
T136,424160,156656.00,156629.00,27.00
"","","","",""
T130,424167,328181.00,328027.00,154.00
T133,424175,485949.00,485291.00,658.00
T138,424193,153670.00,153550.00,120.00
"","","","",""
T140,424233,151512.00,151423.00,89.00
"","","","",""
"","","","",""
"","","","",""
"","","","",""
T133,424451,486383.00,486356.00,27.00
T137,424602,155564.00,155588.00,-24.00
T137,424615,155828.00,155725.00,103.00
"","","","",""
T136,424657,157203.00,157177.00,26.00
T129,424659,304057.00,303973.00,84.00
T138,424660,154039.00,154013.00,26.00
T128,424662,3077583.00,309548.00,2768035.00
"","","","",""
T131,424677,294688.00,294660.00,28.00
T140,424689,151947.00,151861.00,86.00
T133,424853,486809.00,486698.00,111.00
T130,424889,329329.00,329298.00,31.00
"","","","",""
T138,424911,154288.00,154204.00,84.00
T140,424917,152396.00,152310.00,86.00
"","","","",""
T138,424963,154476.00,154390.00,86.00
"","","","",""
T128,425044,3077583.00,310440.00,2767143.00
T131,425062,295074.00,295141.00,-67.00
T137,425082,156729.00,156645.00,84.00
T136,425084,158303.00,158119.00,184.00
T130,425102,329878.00,329851.00,27.00
T132,425109,503608.00,503708.00,-100.00
T137,425118,156903.00,156821.00,82.00
"","","","",""
T129,425158,304756.00,304670.00,86.00
T138,425311,154886.00,154804.00,82.00
"","","","",""
"","","","",""
"","","","",""
T133,425626,487270.00,486932.00,338.00
"","","","",""
"","","","",""
T129,425822,305167.00,305084.00,83.00
"","","","",""
T138,425940,155359.00,155274.00,85.00
"","","","",""
T130,426048,331059.00,331035.00,24.00
"","","","",""
T137,426216,157357.00,151056.00,6301.00
"","","","",""
"","","","",""
"","","","",""
T131,426317,296066.00,295463.00,603.00
T137,426356,157711.00,157626.00,85.00
